Source Lot,Source Code,Lbs Shipped,Seeds/Lb,100-Seed Wt (G),Species Code,Common Name,Genus,Species,label ss,SubSpecies,label var,Variety,NAME,FAMILY,ABBREV_NAME,COLL_DT,ACC_NUM,COLL_NUM,COLL_ID,COLLECTOR,COLLECTED_WITH,COUNTRY_CODE,PHYTOREGION,PHYTOREGION_FULL,SUB_CNT1,SUB_CNT2,SUB_CNT3,GEOG_AREA,LOCALITY,LATITUDE,LONGITUDE,LATITUDE_DECIMAL,LONGITUDE_DECIMAL,GEOREF_SOURCE,GPS_DATUM,ALTITUDE,ALTITUDE_UNIT,LAND_OWNER,ASSOCIATED_TAXA_FULL,USER2,GEOMORPHOLOGY,SLOPE,ASPECT,HABITAT,USER1,GEOLOGY,SOIL_TYPE,COLLECTION_MISC,POPULATION_SIZE,OCCUPANCY,SEED_SOURCE,DESCRIPTION,USER3,USER4,USER5,KEYWORD,PSOURCE_FULL,SECOND_COLL_DT,DATE_AS_GIVEN,USER10,SECONDARY_ID,CREATED_BY,USER8,USER9,ACC_DT,GENUS,SPECIES,COLL_YR,MISC
'SOS-NV052-844,TRIN2-SOS-NV052-844-CLARK-20,0.014,859090,0.0527,TRIN2,yellowdome,Trichoptilium,incisum,,,,,Trichoptilium incisum,ASTERACEAE,TRIN2,5/12/2020,NV052-844,844,NV052,,"Battista, C., Fitz, E., Ubalde, R.",US,14E,Mojave Basin and Range (Omernik),Nevada,Clark,Muddy Mountains Wilderness,Anniversary Mine Road,"From Hwy 147 (E Lake Mead Blvd), turn E (left) onto Northshore Rd and continue for 12.8 miles. Turn N onto Anniversary Mine Road and continue NW for 0.75 miles. Population found in hills on N side of road.","36°12' 16.4952"" N","114°41' 25.9872"" W",36.20458,-114.69055,GPS,NAD83,1782,FT,BLM,Thymophylla pentachaeta:Eriogonum inflatum var. inflatum:Rafinesquia neomexicana:Phacelia crenulata:Larrea tridentata,None,Hills,7,S,A3278 CEGL005145 Creosotebush Shrubland,"Recreation, mining",Conglomerate and clastic rocks,Clay,200,1000,1,P,"Inflorescence forms on a red, leafless stalk. Flower heads are solitary with yellow disc florets made of dozens of small flowers. Five-lobed flowers. Leaves are short and narrow, with dentate margins. Leaves are glandular and covered with dense, woolly hairs.",,::,"3:23 MAR 2020:Smithsonian, Utah Valley University Herbarium, Las Vegas Bureau of Land Management Field Office",,,,,2,140L0619F0309-37,WEB,0.2-0.9,5 YR 4/4,44133,TRICHOPTILIUM,incisum,2020,
'SOS-NV052-845,LETE3-SOS-NV052-845-CLARK-20,0.022,547429,0.0828,LETE3,Moapa bladderpod,Lesquerella,tenella,,,,,Lesquerella tenella,BRASSICACEAE,LETE3,5/12/2020,NV052-845,845,NV052,,"Battista, C., Fitz, E., Ubalde, R.",US,14E,Mojave Basin and Range (Omernik),Nevada,Clark,Muddy Mountains Wilderness,Anniversary Mine Road,"From Hwy 147 (E Lake Mead Blvd), turn E (left) onto Northshore Rd and continue for 12.8 miles. Turn N onto Anniversary Mine Road and continue NW for 0.75 miles. Population found in hills on N side of road.","36°12' 15.246"" N","114°41' 27.2328"" W",36.20423,-114.69089,GPS,NAD83,1775,FT,BLM,Thymophylla pentachaeta:Eriogonum inflatum:Rafinesquia neomexicana:Phacelia crenulata:Larrea tridentata,None,Hills,7,S,A3278 CEGL005145 Creosotebush Shrubland,"Recreation, mining",Conglomerate and clastic rocks,Clay,250,1000,2,P,Four large yellow petals. Four green sepals. Leaves narrowly elliptic and alternate in arrangement. Leaves and stems are covered in hairs giving it a silvery appearance. Fruit shaped as a spherical pod.,,::,"3:14 APR 2020:Smithsonian, Utah Valley University Herbarium, Las Vegas Bureau of Land Management Field Office",,,,,2,140L0619F0309-38,WEB,1-1.5,5 YR 4/4,44133,LESQUERELLA,tenella,2020,
'SOS-NV052-846,THPE4-SOS-NV052-846-CLARK-20,0.0021,7339805,0.0061,THPE4,fiveneedle pricklyleaf,Thymophylla,pentachaeta,,,,,Thymophylla pentachaeta,ASTERACEAE,THPE4,5/12/2020,NV052-846,846,NV052,,"Battista, C., Fitz, E., Ubalde, R.",US,14E,Mojave Basin and Range (Omernik),Nevada,Clark,Muddy Mountains Wilderness,Anniversary Mine Road,"From Hwy 147 (E Lake Mead Blvd), turn E (left) onto Northshore Rd and continue for 12.8 miles. Turn N onto Anniversary Mine Road and continue NW for 0.75 miles. Population found in hills on N side of road.","36°12' 16.4952"" N","114°41' 25.9872"" W",36.20458,-114.69055,GPS,NAD83,1782,FT,BLM,Trichoptilium incisum:Eriogonum inflatum:Rafinesquia neomexicana:Phacelia crenulata:Larrea tridentata,None,Hills,7,S,A3278 CEGL005145 Creosotebush Shrubland,"Recreation, mining",Conglomerate and clastic rocks,Clay,75,500,1,P,"Yellow flowerhead with 13 petals. Short, linear leaves with opposite arrangement. Gray-green stems and leaves.",,::,"3:04 MAR 2020:Smithsonian, Utah Valley Herbarium, Las Vegas Bureau of Land Management Field Office",,,,,2,140L0619F0309-39,WEB,0.3- 0.6,5 YR 4/4,44133,THYMOPHYLLA,pentachaeta,2020,
'SOS-NV052-847,ENVI-SOS-NV052-847-CLARK-20,0.0724,203663,0.2227,ENVI,Virgin River brittlebush,Encelia,virginensis,,,,,Encelia virginensis,ASTERACEAE,ENVI,6/4/2020,NV052-847,847,NV052,,"Calvillo, S., Champiny, R., Duval, A.",US,14E,Mojave Basin and Range (Omernik),Nevada,Clark,Gold Butte National Monument,Whitney Pockets,"From W. Mesquite Blvd. and Riverside Rd. intersection in Mesquite, NV head S on Riverside Rd. for 9.05 miles. Then turn SW onto New Gold Butte Rd. Continue on New Gold Butte Rd. for 20 miles. Then turn S onto unmarked dirt road and continue for .18 miles until center of population.","36°31' 36.9156"" N","114°9' 38.5884"" W",36.52692,-114.16071,GPS,WGS84,2752,FT,BLM,Bebbia juncea:Hymenoclea salsola:Larrea tridentata:Baileya multiradiata:Yucca brevifolia:Eriogonum fasciculatum:Ephedra nevadensis:Cylindropuntia acanthocarpa:Sphaeralcea ambigua:Krameria erecta,,Wash,2,SW,CEGL005777 Yucca brevifolia- Larrea tridentata shrubland,Recreation/Conservation,"Alluvium, undifferentiated",Other : Loam,375,1000,3,P,,,::,"3:04 JUN 2020:Smithsonian, Utah Valley University, BLM Southern Nevada District Office û",,,,,2,"140L0619F0318-14,15",AEL,2.25,"Wet: 7.5YR 4/4, Dry: 5YR 6/4",44130,ENCELIA,virginensis,2020,
'SOS-NV052-848,AMDU2-SOS-NV052-848-CLARK-20,0.1882,98364,0.4611,AMDU2,burrobush,Ambrosia,dumosa,,,,,Ambrosia dumosa,ASTERACEAE,AMDU2,5/12/2020,NV052-848,848,NV052,,"Calvillo, S., Champiny, R., Duval, A.",US,14E,Mojave Basin and Range (Omernik),Nevada,Clark,Eldorado Mountains,"N Eldorado Mountains, E of US Rte. 95","From E. Cottonwood Cove Road and US Rte. 95 intersection in Searchlight, NV head N on US Rte 95 for approximately 22.76 miles. Then turn east onto an unmarked dirt road. Continue on dirt road for 1.7 miles in a SE direction to arrive at the collection point.","35°46' 21.0504"" N","114°55' 20.8194"" W",35.77251,-114.92244,GPS,WGS84,2536,FT,BLM,Larrea tridentata:Amsinckia tessellata:Eriogonum fasciculatum:Opuntia basilaris:Chaenactis stevioides:Rafinesquia neomexicana:Senegalia greggii:Yucca schidigera:Hymenoclea salsola:Senna armata,,Footslope,3,W,CEGL005762 Larrea tridentata- Ambrosia dumosa- Yucca schidigera Desert Shrubland,Recreation,"Alluvium, undifferentiated",Other : Loam,300,3000,6,P,,,::,"3:12 MAY 2020:Smithsonian, Utah Valley University, BLM Southern Nevada District Office û",,,,,2,140L0619F0318-16,AEL,1.5,"Dry: 10YR 5/3, Wet: 7.5YR 3/2",44130,AMBROSIA,dumosa,2020,
'SOS-NV052-849,AMTE3-SOS-NV052-849-CLARK-20,0.0998,112421,0.4034,AMTE3,bristly fiddleneck,Amsinckia,tessallata,,,var.,tessellata,Amsinckia tessellata var. tessellata,BORAGINACEAE,AMTET,4/9/2020,NV052-849,849,NV052,,"Calvillo, S., Champiny, R., Duval, A.",US,14E,Mojave Basin and Range (Omernik),Nevada,Clark,Piute-Eldorado Area of Critical Environmental Concern,"S Piute Valley, S of NV-163","From E. Cottonwood Cove Rd. and US Rte. 95 intersection in Searchlight, NV head S on US Rte. 95 for approximately 19.18 miles. Then head E onto NV-163. Continue on NV-163 for 1.46 miles. Then turn S onto unmarked dirt road and continue for .21 miles until center of population.","35°11' 4.4952"" N","114°49' 42.474"" W",35.18458,-114.82846,GPS,WGS84,2719,FT,BLM,Larrea tridentata:Ambrosia dumosa:Malacothrix glabrata:Lupinus sparsiflorus:Eschscholzia minutiflora:Rafinesquia neomexicana:Brassica tournefortii:Eschscholzia glyptosperma,,Toeslope,1,NW,CEGL002954 Larrea tridentata- Ambrosia dumosa Shrubland,Recreation/Conservation,Proterozoic basement rocks- felsic phaneritic intrusive rocks,Other : Loamy Sand,1000,8000,5,P,,,::,"3:25 MAR 2020:Smithsonian, Utah Valley University, BLM Southern Nevada District Office û",,,43934,,2,140L0619F0318-17,WEB,1.5,"Dry: 10YR 4/3, Wet: 10YR 5/3",44126,AMSINCKIA,tessellata,2020,
'SOS-NV052-850,ENVI-SOS-NV052-850-CLARK-20,0.0559,199349,0.2275,ENVI,Virgin River brittlebush,Encelia,virginensis,,,,,Encelia virginensis,ASTERACEAE,ENVI,5/13/2020,NV052-850,850,NV052,,"Battista, C., Fitz, E., Ubalde, R.",US,14E,Mojave Basin and Range (Omernik),Nevada,Clark,Gold Butte National Monument,Wecheck Basin Wash,"From I-15 N, take exit 112 toward Bunkerville/Riverside. Continue straight onto NV-170 N/ Riverside Road for 3 miles. Turn W (right) onto Gold Butte Road. Continue on Gold Butte Road for 21 miles. Keep S (right) at the fork to stay on Gold Butte Road. Continue for 1.8 miles to parking pullout. Population is throughout the wash west of the road.","36°30' 7.2066"" N","114°9' 9.8778"" W",36.502,-114.15274,GPS,NAD83,2756,FT,BLM,Ambrosia dumosa:Psilostrophe cooperi:Sphaeralcea ambigua:Larrea tridentata:Baileya multiradiata:Ambrosia eriocentra,None,Wash,1,S,"A4187 CEGL005737 Catclaw Acacia - (Woolly-fruit Bur-ragweed, Purple Sage) Desert Wash Shrubland",Recreation,"Alluvium, undifferentiated",Other : Sandy loam,50,500,1,P,"Stems hairy (young) and peeling (old); leaves hairy, entire, opposite and alternate; ray flowers yellow and disk flowers yellow to orange.",,::,3:16 APR 2020:SmithsonianûUtah Valley University HerbariumûLas Vegas Bureau of Land Management Field Office,,,,,2,140L0619F0309-40,WEB,2-3,5 YR 4/4,44133,ENCELIA,virginensis,2020,
'SOS-NV052-851,PHPU-SOS-NV052-851-CLARK-20,0.0012,9569620,0.0047,PHPU,beautiful phacelia,Phacelia,pulchella,,,,,Phacelia pulchella,HYDROPHYLLACEAE,Phacelia pulchella,5/13/2020,NV052-851,851,NV052,,"Battista, C., Fitz, E., Ubalde, R.",US,14E,Mojave Basin and Range (Omernik),Nevada,Clark,Gold Butte National Monument,Mud Wash Road (Town Site),"From I-15 N, take exit 112 toward Bunkerville/ Riverside. Continue straight onto NV-170 N/ Riverside Road for 3 miles. Turn right (west) onto Gold Butte Road. Continue on Gold Butte Road for 21 miles. Keep right (south) at the fork to stay on Gold Butte Road. Continue for 3.8 miles, then turn SW onto Mud Wash Road. Continue for 0.7 miles. Population is on gypsum hills S of road.","36°28' 0.9762"" N","114°10' 15.0384"" W",36.46693,-114.17084,GPS,NAD83,2576,FT,BLM,Ambrosia eriocentra:Encelia virginensis:Stanleya pinnata var. pinnata:Gilia sp.:Eriogonum inflatum:Phacelia palmeri:Phacelia crenulata:Plantago ovata:Krameria sp.:Petalonyx nitidus,None,Hills,23,S,"A4187 CEGL005737 Catclaw Acacia - (Woolly-fruit Bur-ragweed, Purple Sage) Desert Wash Shrubland",Recreation,Tuffaceous sedimentary rocks,Other : Loam,50,500,1,P,"Stems red, with short hairs; leaves ovate, teethed; corolla base yellow; calyx lobes five, pink-purple.",,::,3:16 APR 2020:SmithsonianûUtah Valley University HerbariumûLas Vegas Bureau of Land Management Field Office,,,,,2,140L0619F0309-41,WEB,0.4,7.5 YR 4/4,44133,PHACELIA,pulchella,2020,
'SOS-NV052-852,AMDU2-SOS-NV052-852-CLARK-20,0.252,97861,0.4635,AMDU2,burrobush,Ambrosia,dumosa,,,,,Ambrosia dumosa,ASTERACEAE,AMDU2,5/14/2020,NV052-852,852,NV052,,"Calvillo, S., Champiny, R., Duval, A.",US,14E,Mojave Basin and Range (Omernik),Nevada,Clark,Gale Hills,"West End Wash, N of Lake Mead National Recreation Area","From the S Boulder Hwy and E Lake Mead Pkwy intersection in Henderson, NV head NE onto E Lake Mead Mead Pkwy for approximately 7.5 miles. Then turn N onto Northshore Rd. and continue for 13 miles. Then turn N onto an unmarked dirt road and continue for for 1.52 miles until center of population.","36°12' 47.2356"" N","114°44' 25.836"" W",36.21312,-114.74051,GPS,WGS84,1945,FT,BLM,Hymenoclea salsola:Atriplex hymenelytra:Larrea tridentata:Encelia farinosa:Chaenactis carphoclinia:Psorothamnus arborescens:Senegalia greggii,,Wash,4,W,CEGL005761 Larrea tridentata- Ambrosia dumosa Desert-Hymenoclea salsola Desert shrubland,Recreation,Conglomerate and clastic rocks,Other : Loam,394,2000,39,P,,,::,"3:14 MAY 2020:Smithsonian, Utah Valley University, BLM Southern Nevada District Office û",,,,,2,140L0619F0318-18,WEB,1.5,"Dry: 10YR 5/3, Wet: 7.5YR 3/2",44126,AMBROSIA,dumosa,2020,
'SOS-NV052-853,ENFA-SOS-NV052-853-CLARK-20,0.0312,398804,0.1137,ENFA,brittlebush,Encelia,farinosa,,,,,Encelia farinosa,ASTERACEAE,ENFA,5/11/2020,NV052-853,853,NV052,,"Depies, M.",US,14E,Mojave Basin and Range (Omernik),Nevada,Clark,"El Dorado Mtns by Nelson, NV",Nelson cutoff Rd/ Eldorado wilderness Rd,"From the Eldorado valley, follow HWY-165 past Nelson NV to the area where mine tours are. Follow Nelson cutoff Rd (N of road) till it intersects w/ Eldorado wilderness Rd. Population is in the area surrounding an old storage container.","35°43' 04.9"" N","114°47' 26"" W",35.71802,-114.79055,GPS,NAD83,2080,FT,BLM,Larrea tridentata:Ambrosia dumosa:Malacothrix glabrata:Schismus sp.:Xylorhiza tortifolia:Cylindropuntia bigelovii:Euphorbia sp.:Opuntia basilaris:Sphaeralcea ambigua:Phacelia crenulata:Camissonia brevipes,none,Mountains,15,"NE, E",Creosote burage scrub in Moutains,Old mining claims,Younger andesite and intermediate flow and breccias,Other : Loamy sand,170,500,3,P,"Yellow flowers, heads in clusters, leaves a silver-gray color",,Erin Riggs:From pressed specimen on another date:,"3:09 MAR 2020:National Herbarium at the Smithsonian ûûRegional Herbarium:ûUtah Valley University Herbariumû800 West University ParkwayûOrem, UT 84058ûûLocal herbarium:ûSouthern Nevada District Officeû4701 North Torrey PinesûLas Vegas, NV 89130",,,,,2,,WEB,2,"10 YR 2/2, wet",44180,ENCELIA,farinosa,2020,
'SOS-NV052-854,ENFA-SOS-NV052-854-CLARK-20,0.0326,407035,0.1114,ENFA,brittlebush,Encelia,farinosa,,,,,Encelia farinosa,ASTERACEAE,ENFA,5/11/2020,NV052-854,854,NV052,,"Depies, M.",US,14E,Mojave Basin and Range (Omernik),Nevada,Clark,"El Dorado Mountains by Nelson, NV",Aztec Wash Rd,"From El Dorado Valley, follow HWY-165 E past Nelson, NV. Take Aztec Wash RD south past copper canyon, and follow to GPS point. Population follows the Eastern rockey slopes adjacent to wash/ Rd. GPS pt. is at Eastern most point of collection.","35°40' 51.8"" N","114°47' 41"" W",35.68105,-114.79472,GPS,NAD83,2389.39,FT,BLM,Larrea tridentata:Cylindropuntia bigelovii:Psorothamnus arborescens:Bebbia juncea:Sphaeralcea ambigua:Eriogonum fasciculatum:Schismus sp.:Krameria sp.,none,Mountain slopes and wash,8,E,On slopes adjacent to wash habitat,none,"Felsic phaneritic intrusive rocks, Gneiss, schist",Sand,209,1000,35,P,"Yellow flowers, ray and disc, heads in clusters, leaves a silver-gray color",,Erin Riggs:From pressed specimen on another date:,"3:09 MAR 2020:National Herbarium at the Smithsonian ûûRegional Herbarium:ûUtah Valley University Herbariumû800 West University ParkwayûOrem, UT 84058ûûLocal herbarium:ûSouthern Nevada District Officeû4701 North Torrey PinesûLas Vegas, NV 89130",,,,,2,,WEB,2,"10YR 2-2, wet",44180,ENCELIA,farinosa,2020,
'SOS-NV052-855,AMDU2-SOS-NV052-855-CLARK-20,0.229,96939,0.4679,AMDU2,burrobush,Ambrosia,dumosa,,,,,Ambrosia dumosa,ASTERACEAE,AMDU2,5/14/2020,NV052-855,855,NV052,,"Depies, M.",US,14E,Mojave Basin and Range (Omernik),Nevada,Clark,El Dorado Mountains,,"From Searchlight, NV, head E on Cottonwood Cove Rd. Just past fee station, head N on a powerline Rd and continue an established Rd. turns E on a wash Rd toward lake Mojave. Population continues down this Rd, along wash margins and rockey slopes N and S of Rd.","35°31' 54.9"" N","114°50' 07.7"" W",35.53191,-114.83547,GPS,NAD83,2958.95,FT,BLM,Amelanchier sanguinea:Larrea tridentata:Senegalia greggii:Sphaeralcea ambigua:Xylorhiza tortifolia:Encelia farinosa:Malacothrix glabrata:Phacelia distans:Eriogonum fasciculatum:Bromus rubens:Lepidium fremontii:Asclepias subulata:Ambrosia salsola,none,Mountain slopes and wash,4,"E, SE",Creosote burage scrub in mountain slope/ wash,Old mining claims in area,"Porophyritic Rapakivi granite, Proterozoic Gneiss and schist",Other : sandy loam,335,3000,30,P,"Yellow, aster flowers; spiky fruit",,Erin Riggs:From pressed specimen on another date:,"3:14 MAY 2020:National Herbarium at the Smithsonian ûûRegional Herbarium:ûUtah Valley University Herbariumû800 West University ParkwayûOrem, UT 84058ûûLocal herbarium:ûSouthern Nevada District Officeû4701 North Torrey PinesûLas Vegas, NV 89130",,,,,2,,WEB,1.5,"10YR 2/2, wet",44180,AMBROSIA,dumosa,2020,
'SOS-NV052-856,ASLEV-SOS-NV052-856-NE-20,0.1611,69643,0.6513,ASLEV,freckled milkvetch,Astragalus,lentiginosus,,,var.,variabilis,Astragalus lentiginosus var. variabilis,FABACEAE,ASLEV,5/18/2020,NV052-856,856,NV052,,"Battista, C., Fitz, E., Ubalde, R.",US,14E,Mojave Basin and Range (Omernik),Nevada,Nye,Amargosa Desert,Lava Dune,"From Amargosa Valley, head NW on I-95 for 6.1 miles. Turn N onto a powerline road and continue for 1.4 miles. Park at the base of the dunes and hike W to the top. Population is found throughout the sandy/volcanic rock covered area.","36°41' 15.6984"" N","116°29' 47.5116"" W",36.68769,-116.49653,GPS,NAD83,2707,FT,BLM,Larrea tridentata:Petalonyx thurberi:Argemone corymbosa:Tiquilia plicata:Tiquilia nuttallii:Achnatherum hymenoides:Nama,Grazed,Sand dunes,6,E,A4026 CEGL005747 Desert Twinbugs Dune Sparse Vegetation,Mining,Basalt flows,Sand,300,1000,2,P,"Pink, purple, or blue pea-like flowers. Flowers grow in short clusters at the end of short, thick stalks. Stems red in color. Leaves ovate to obovate and silvery-green in color. Hairs sparse and appressed.",,::,3:09 APR 2020:SmithsonianûUtah Valley University HerbariumûLas Vegas Bureau of Land Management Field Office,,,,,2,140L0619F0309-42,WEB,2-3,5 YR 3/2,44133,ASTRAGALUS,lentiginosus,2020,
'SOS-NV052-857,AMTE3-SOS-NV052-857-CLARK-20,0.1134,98918,0.4585,AMTE3,bristly fiddleneck,Amsinckia,tessallata,,,,,Amsinckia tessellata,BORAGINACEAE,AMTE3,5/18/2020,NV052-857,857,NV052,,"Calvillo, S., Champiny, R., Duval, A.",US,14E,Mojave Basin and Range (Omernik),Nevada,Clark,Eldorado Mountains,"East of US Rte. 95, SW Eldorado Mountains","From E. Cottonwood Cove Rd. and US Rte. 95 intersection in Searchlight, NV head N on US Rte 95. Continue for approximately 15 miles. Then turn E onto unmarked dirt road and continue for 2.03 miles. Then turn NE onto unmarked dirt road and continue for .76 miles until the center of the population.","35°40' 9.5592"" N","114°54' 38.304"" W",35.66932,-114.91064,GPS,WGS84,3461,FT,BLM,Hymenoclea salsola:Eriogonum fasciculatum:Larrea tridentata:Malacothrix glabrata:Rafinesquia neomexicana:Senegalia greggii:Yucca schidigera:Sphaeralcea ambigua,,"Toeslope, Wash",4,SW,CEGL009522 Acacia greggii- Larrea tridentata- Hymenoclea salsola Desert Wash Shrubland,Recreation,"Alluvium, undifferentiated",Other : Loamy Sand,2000,10000,3,P,,,::,"3:05 MAR 2020:Smithsonian, Utah Valley University, BLM Southern Nevada District Office û",,,43984,,2,140L0619F0318-19,WEB,1.5,"Dry: 10YR 5/3, Wet: 10YR 3/3",44126,AMSINCKIA,tessellata,2020,
'SOS-NV052-858,LEFR2-SOS-NV052-858-CLARK-20,0.0135,912676,0.0496,LEFR2,desert pepperweed,Lepidium,fremontii,,,,,Lepidium fremontii,BRASSICACEAE,LEFR2,5/18/2020,NV052-858,858,NV052,,"Depies, M., Carpenter, A.",US,14E,Mojave Basin and Range (Omernik),Nevada,Clark,Lone Mountain community pit,,"From the 215, follow Ann road West to N. Shaumber Rd. Head N on road for 0.3 mi. turning west on La Mancha Ave. Follow to old dump pit. Population follows disturbed area along the base of the mountain around dump pit, and by cactus garden.","36°15' 48.9"" N","115°20' 46.1"" W",36.26358,-115.34613,GPS,NAD83,3030,FT,BLM,Hymenoclea salsola:Stephanomeria pauciflora:Ambrosia dumosa:Encelia sp.:Eriogonum inflatum:Sphaeralcea ambigua:Yucca brevifolia:Schismus sp.:Salvia columbariae:Scutellaria ovata ssp. mexicana:Xylorhiza tortifolia:Petalonyx nitidus:Yucca schidigera,"off roading/ dump pit, highly disturbed area",Gravel slope/ valley,3,N,Gravel slope/ valley with wash vegetation,Old dump site,"Alluvium, Dolomite, Limestone",Other : LOAM,183,500,30,P,"White flowers, 4 petals, found in gravelly disturbed areas",,Erin Riggs:From pressed specimen on another date:,"3:18 MAY 2020:National Herbarium at the Smithsonian ûûRegional Herbarium:ûUtah Valley University Herbariumû800 West University ParkwayûOrem, UT 84058ûûLocal herbarium:ûSouthern Nevada District Officeû4701 North Torrey PinesûLas Vegas, NV 89130",,,,,2,,WEB,4-4,"10YR 4/6, wet",44180,LEPIDIUM,fremontii,2020,
'SOS-NV052-859,SPAM2-SOS-NV052-859-CLARK-20,0.0318,363519,0.1247,SPAM2,desert globemallow,Sphaeralcea,ambigua,,,,,Sphaeralcea ambigua,MALVACEAE,SPAM2,5/18/2020,NV052-859,859,NV052,,"Depies, M., Carpenter, A.",US,14E,Mojave Basin and Range (Omernik),Nevada,Clark,Lone Mountain Community Pit,,"From intersection of Ann Rd + HWY 215, follow Ann West to N. Shaumber Rd. Follow for 0.3 miles North, and turn west onto La Mancha Ave. Follow paved road until it turns into gravel. Population is in disturbed area around old dump pit and powerline Rds.","36°16' 06.1"" N","115°20' 38.1"" W",36.26836,-115.34391,GPS,NAD83,2942,FT,,Larrea tridentata:Ambrosia dumosa:Amelanchier sanguinea:Encelia sp.:Lepidium fremontii:Bebbia juncea:Stephanomeria pauciflora:Baileya multiradiata:Petalonyx nitidus:Ambrosia salsola:Yucca schidigera,none,Disturbed gravel areas in valley/ wash,5,"NE, E",Gravel sites in creosote scrub,"old dump site, multiple roads throughout","Alluvium, Dolomite, Limestone",Other : loam,390,">2,000",65,P,Orange flowers,,Erin Riggs:From pressed specimen on another date:,"3:18 MAY 2020:National Herbarium at the Smithsonian ûûRegional Herbarium:ûUtah Valley University Herbariumû800 West University ParkwayûOrem, UT 84058ûûLocal herbarium:ûSouthern Nevada District Officeû4701 North Torrey PinesûLas Vegas, NV 89130",,,,,,,WEB,2,"10 YR 4/6, wet",44180,SPHAERALCEA,ambigua,2020,
