Source Lot,Source Code,Lbs Shipped,Seeds/Lb,100-Seed Wt (G),Species Code,Common Name,Genus,Species,label ss,SubSpecies,label var,Variety,NAME,FAMILY,ABBREV_NAME,COLL_DT,ACC_NUM,COLL_NUM,COLL_ID,COLLECTOR,COLLECTED_WITH,COUNTRY_CODE,PHYTOREGION,PHYTOREGION_FULL,SUB_CNT1,SUB_CNT2,SUB_CNT3,GEOG_AREA,LOCALITY,LATITUDE,LONGITUDE,LATITUDE_DECIMAL,LONGITUDE_DECIMAL,GEOREF_SOURCE,GPS_DATUM,ALTITUDE,ALTITUDE_UNIT,LAND_OWNER,ASSOCIATED_TAXA_FULL,USER2,GEOMORPHOLOGY,SLOPE,ASPECT,HABITAT,USER1,GEOLOGY,SOIL_TYPE,COLLECTION_MISC,POPULATION_SIZE,OCCUPANCY,SEED_SOURCE,DESCRIPTION,USER3,USER4,USER5,KEYWORD,PSOURCE_FULL,SECOND_COLL_DT,DATE_AS_GIVEN,USER10,SECONDARY_ID,CREATED_BY,USER8,USER9,ACC_DT,GENUS,SPECIES,COLL_YR,MISC
'SOS-NV052-964,BOWR-SOS-NV052-964-CLARK-21,0.0376,"304,593",0.1489,BOWR,largebract spiderling,Boerhavia,wrightii,,,,,Boerhavia wrightii,NYCTAGINACEAE,BOWR,17-Aug-21,NV052-964,964,NV052,,"Depies, M., Ubalde, R.",US,14E,Mojave Basin and Range (Omernik),Nevada,Clark,Wee Thump,Wee Thump East Road,"From Searchlight, NV, follow NV-164 West for 8.2 mi, turning North onto Wee Thump E Road. Population is scattered throughout the area, but it is most commonly found in disturbed areas and drainages.",,"115°03' 17.48"" W",35.51046,-115.05485,GPS,NAD83,4142,FT,BLM,Lycium cooperi:Yucca brevifolia:Yucca schidigera:Larrea tridentata:Bouteloua barbata:Bouteloua barbata var. barbata:Bouteloua aristidoides var. aristidoides:Hilaria rigida:Amaranthus fimbriatus:Pectis papposa:Lycium cooperi:Hymenoclea salsola:Hymenoclea salsola:Portulaca oleracea:Boerhavia triquetra:Muhlenbergia porteri,None,Bajada,3,"E, SE",Joshua Tree Woodland/Desert Grassland,Recreation,Alluvium,Other : Loamy Sand,3306 plants sampled,25000,100,P,"Very sticky, perianth white to pale pink, stems glandular (not hairy)",,"M. Depies, R. Ubalde (Chicago Botanic Garden)",3,,,8/19/2021,8/23/21 - 8/24/21,2,,WEB,2,"10 YR 3/3, wet; 10 YR 4/3, dry",12/7/2021,BOERHAVIA,wrightii,2021,
'SOS-NV052-965,AMFI-SOS-NV052-965-CLARK-21,0.0057,"1,960,242",0.0231,AMFI,fringed amaranth,Amaranthus,fimbriatus,,,,,Amaranthus fimbriatus,AMARANTHACEAE,AMFI,17-Aug-21,NV052-965,965,NV052,,"Depies, M., Ubalde, R.",US,14E,Mojave Basin and Range (Omernik),Nevada,Clark,Wee Thump,Wee Thump East Road,"From Searchlight, NV, follow NV-164 W for 8.2 mi and turn North onto Wee Thump E Road. Population follows disturbed areas and drainages throughout the area and along NV-164.",,"115°03' 24.76"" W",35.50728,-115.05687,GPS,NAD83,4151,FT,BLM,Hymenoclea salsola:Larrea tridentata:Boerhavia:Boerhavia wrightii:Bouteloua barbata:Lycium cooperi:Pectis papposa:Bouteloua aristidoides:Yucca brevifolia:Yucca schidigera:Boerhavia triquetra:Hymenoclea salsola:Pleuraphis rigida:Muhlenbergia porteri:Portulaca oleracea:Bouteloua eriopoda:Bouteloua eriopoda:Bouteloua eriopoda,None,Bajada,3,"E, SE",Yucca/Creosote Scrub,Recreation,Alluvium,Other : Loamy Sand,950 plants sampled,30000,35,P,"Annual, perianth fan-shaped, cream tinged with green; dark black smooth, shiny seeds.",,"M. Depies, R. Ubalde (Chicago Botanic Garden)",3,,,8/19/2021,2021,2,,WEB,3,"10 YR 3/3, wet; 10 YR 4/3, dry",12/7/2021,AMARANTHUS,fimbriatus,2021,
'SOS-NV052-966,PEPA2-SOS-NV052-966-CLARK-21,0.0041,"3,277,456",0.0138,PEPA2,manybristle chinchweed,Pectis,papposa,,,,,Pectis papposa,ASTERACEAE,PEPA2,9-Aug-21,NV052-966,966,NV052,,"Depies, M., Ubalde, R.",US,14E,Mojave Basin and Range (Omernik),Nevada,Clark,Gold Butte National Monument,Scalon Ferry/New Gold Butte Road near the Townsite,"From the intersection of NV-170 and Gold Butte Road, follow the latter W/SW to Whitney Pockets and cont. S at the fork. Follow for 15.4 mi, keeping right/west onto New Gold Butte Rd. The population begins approx. 2 mi before reaching the townsite, and cont. SW of the townsite.",,"114°12' 58.94"" W",36.27371,-114.21637,GPS,NAD83,3687,FT,BLM,Chamaesyce albomarginata:Thamnosma montana:Larrea tridentata:Yucca brevifolia:Yucca schidigera:Krameria sp.:Bouteloua barbata var. barbata:Bouteloua barbata:Bouteloua aristidoides:Bouteloua aristidoides:Yucca baccata,Burned:grazed,Valley,0-5,W,Yucca/Creosote Scrub,Recreation,Alluvium,Other : Sandy Clay Loam,3864 plants sampled,10000000,30,P,"Yellow ray & disk flowers, summer annual, linear leaves, spicy aroma/scent",,"M. Depies, R. Ubalde (Chicago Botanic Garden)",3,,,8/11/2021,8/16/2021,2,,WEB,0.16,"10 YR 3/2, wet; 10 YR 5/3, dry",12/7/2021,PECTIS,papposa,2021,
'SOS-NV052-967,BOBA2-SOS-NV052-967-CLARK-21,0.0056,"2,212,682",0.0204,BOBA2,sixweeks grama,Bouteloua,barbata,,,,,Bouteloua barbata var. barbata,POACEAE,Bouteloua barbata var. barbata,9-Aug-21,NV052-967,967,NV052,,"M. Depies, R. Ubalde",US,14E,Mojave Basin and Range (Omernik),Nevada,Clark,Gold Butte National Monument,Scanlon Ferry/New Gold Butte Road near the Townsite,"From the intersection of NV-170 and Gold Butte Rd, follow the latter West/SW to Whitney Pockets, keeping right/South at the fork. continue for 15.4 mi, keeping right/West onto New Gold Butte Road. Densest part of the population occurs approx 4.5 mi down the road near the town site.",,"114°12' 20.90"" W",36.27826,-114.2058,GPS,NAD83,3708,FT,BLM,Larrea tridentata:Yucca brevifolia:Yucca schidigera:Krameria sp.:Pectis papposa:Bouteloua aristidoides:Chamaesyce albomarginata:Yucca baccata:Senegalia greggii:Chamaesyce serpyllifolia ssp. serpyllifolia:Thamnosma montana:Tribulus terrestris,Burned:grazed,Valley,0-5,W,Creosote Scrub,Recreation,Alluvium,Other : Sandy Clay Loam,400 plants sampled,12000000,50,P,"Annual grass. Leaves alternate, 2-ranked.",,"M. Depies, R. Ubalde (Chicago Botanic Garden)",3,,,8/11/2021,"8/16/2021, 8/18/2021",2,,WEB,0.5,"10 YR 3/2, wet; 10 YR 5/3 dry",12/7/2021,BOUTELOUA,barbata,2021,
'SOS-NV052-968,PEPA2-SOS-NV052-968-CLARK-21,0.0037,"3,315,789",0.0136,PEPA2,manybristle chinchweed,Pectis,papposa,,,,,Pectis papposa,ASTERACEAE,PEPA2,31-Aug-21,NV052-968,968,NV052,,"M. Depies, R. Ubalde",US,14E,Mojave Basin and Range (Omernik),Nevada,Clark,Northern Hidden Valley,West of Hidden Valley Trailhead,"From the intersection of St. Rose Pkwy and S. LV Blvd, follow the latter South for 6.5 mi. Turn left (East) onto a dirt road that leads to a shooting area and follow for approximately 1 mi. Population is most dense in bare, disturbed ground but is scattered throughout.",,"115°10' 03.7"" W",35.869,-115.16769,GPS,NAD83,3045,FT,BLM,Larrea tridentata:Bouteloua barbata:Chamaesyce albomarginata:Allionia incarnata:Bouteloua aristidoides:Dasyochloa pulchella:Chamaesyce setiloba:Salsola tragus:Tiquilia sp.,N/a,"Alluvial fan, valley",4,S,Sandy Desert Scrub,Recreation,Alluvium,Other : Loamy Sand,3030 plants sampled,1500000,30,P,"Yellow ray & disk flowers, annual, spicy aroma/fragrance, linear leaves, some gland-dotted",,"M. Depies, R. Ubalde (Chicago Botanic Garden)",3,,,9/7/2021,9/9/2021,2,,WEB,0.3,"10 YR 3/4, wet; 10 YR 5/3, dry",12/7/2021,PECTIS,papposa,2021,
'SOS-NV052-969,AMDU2-SOS-NV052-969-CLARK-21,0.176,"103,703",0.4373,AMDU2,burrobush,Ambrosia,dumosa,,,,,Ambrosia dumosa,ASTERACEAE,AMDU2,9-Sep-21,NV052-969,969,NV052,,"M. Depies, R. Ubalde",US,14E,Mojave Basin and Range (Omernik),Nevada,Clark,Hidden Valley,Southeast of Hidden Valley Trailhead,"From LV Blvd S, turn SE onto Souther NV Liteweight Rd. Follow for 4.5 mi into Hidden Valley & turn NE onto Hidden Valley Rd. Drive for 3 mi, then turn E onto a dirt road that leads to the base of the mountains. Population is in the sandy surrounding area 1.3 mi from turn.",,"115°8' 46"" W",35.85333,-115.14611,GPS,NAD83,3153,FT,BLM,Sphaeralcea ambigua:Kallstroemia californica:Abronia villosa:Palafoxia arida:Hilaria rigida:Larrea tridentata:Pectis papposa:Amsonia tomentosa:Achnatherum hymenoides:Bouteloua barbata:Bouteloua aristidoides:Penstemon albomarginatus:Allionia incarnata,Other,Valley/toe slope,15-May,"SW, W",Sandy Desert Scrub,Recreation,Alluvium,Sand,717 plants sampled,"3,000",20,P,"Yellow flowers, spiny fruits",,"M. Depies, R. Ubalde (Chicago Botanic Garden)",3,,,9/14/2021,2021,2,,WEB,1,"7.5 YR 3/2, wet; 7.5 YR 6/3, dry",12/7/2021,AMBROSIA,dumosa,2021,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
