Curator Unique Number,Accession Prefix (NPGS),Accession Number -Assigned,Inventory Prefix,Inventory Number,Inventory Suffix,Inventory Type - Lookup Picker,Taxon -Lookup Picker in GRIN,Received Date -received by site,Life Form -Lookup Picker,Level of Improvement -Lookup Picker,Reproductive Uniformity -Lookup Picker,Note (Accession Narrative),Date Collected or Developed,Geography (Collection) -Lookup Picker in GRIN,Geography (Donor)  -Lookup Picker in GRIN,Number Plants Sampled,Collecting or Acquisition Source - List,Environment Description,Associated Species,Collector Verbatim Locality,Elevation (meters),Latitude -decimal degrees,Longitude -decimal degrees,Georeference Datum,Georeference Protocol - Lookup Picker,Note (Accession Source - Collector),Cooperator (Donor) 1 -full record,Cooperator (Donor) 2 -full record,Cooperator (Collector) 1 -full record,Cooperator (Collector) 2 -full record,Cooperator (Collector) 3 -full record,SLOPE,SLOPE Original Value,ASPECT -lookup picker,ASPECT Original Value,SOIL TEXTURE - lookup picker,Soil TEXTURE Original Value,ECOREGION - Lookup picker,Ecoregion Original Value,Inventory Maintenance Policy,Inventory Maintenance Site -W6,Quantity On Hand,Quantity On Hand Units -'count' or 'packet',"Total Weight -gram (if unknown, leave blank)",Hundred Seed Weight -gram,Seed Count Verification (VALUE CLOSE TO ZERO) -Calcuated column,Parent Inventory,GERMS from DONOR (viability),GERMS from DONOR (test date),Note (Inventory),Accession Name (Identifier 1),Accession Name Category (Identifier 1) -Lookup Picker,"Accession Name Cooperator (Identifier 1) -name, organization",Accession Name (Identifier 2),Accession Name Category (Identifier 2) -Lookup Picker,"Accession Name Cooperator (Identifier 2) -name, organization",Accession Name (Identifier 3),Accession Name Category (Identifier 3) -Lookup Picker,"Accession Name Cooperator (Identifier 3) -name, organization",Collector Voucher Number,Voucher Date,Voucher Location (3),"Voucher Collector -name, organization",Note (Voucher)
NA,W6,NA,W6,NA,NA,SD,Leymus cinereus,NA,NA,Wild material,NA,"Perennial bunchgrass forming tall, sprawling clumps with numerous inflorescences. Plant height averaged 5 ft and plants here appeared healthy, but cattle grazing was particularly heavy in the area, so most of the plants had been trampled upon and chewed down. Population densest in the flat, open, wet bottom of the canyon, and sparser along the drier surrounding toe-slopes.",8/10/2020,"United States, Utah, Box Elder","United States, Idaho",250,Wild Habitat,Grazed:Trampled,Artemisia tridentata:Symphoricarpos oreophilus:Chrysothamnus viscidiflorus:Bromus tectorum:Amelanchier utahensis:Artemisia ludoviciana:Lupinus sp.:Castilleja sp.:Eriogonum heracleoides:Achillea millefolium:Ericameria nauseosa:Balsamorhiza sagittata:Mahonia repens:Chaenactis douglasii:Poa secunda,"Sub Unit Description :NA/ Geology Description : NA/ Locality Description: From the small town of Grouse Creek, UT, head northeast on Grouse Creek Rd for about 3.3 miles. Then, turn right, heading straight east and then north along Cotton Thomas Rd. Continue along this improved unpaved road for 8.3 miles before turning left onto another unpaved road at the top of a hill. Follow this road northwest toward Cotton Thomas Basin for just 0.4 miles. The collection site is the flat, open field of Leymus cinereus at the bottom of the canyon.",2014.1184,41.85661,-113.79313,"NAD83",Lat/lon determined by GPS,"Connor Desmond, Logan Vogel, Summer Traylor, and David Sauve","Bureau of Land Management, SOS project",NA,UT020,NA,NA,8,8,Southwest,SW,Clay,Other : Sandy loam,Custom Category,Northwestern Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UT020-92,Collector identifier,NA,NA,Other or unclassified name,NA,NA,"4:08 JUL 2020:University of Nevada, RenoûBLM Utah - West Desert DistrictûSmithsonian National MuseumûUtah Department of Agriculture and Food",NA,::,NA
NA,W6,NA,W6,NA,NA,SD,Leymus cinereus,NA,NA,Wild material,NA,"Perennial bunchgrass forming tall, sprawling clumps with numerous inflorescences. Plant height averaged 4.67 ft and plants retained most of their inflorescences, despite trampling and heavy grazing by cattle in the area. Population densest in flat, open sites at the bottom of the canyon. At the time of seed collection, the lower leaves of most plants were completely dried up, while upper leaf blades were light green in color.",8/11/2020,"United States, Utah, Box Elder","United States, Idaho",200,Wild Habitat,Grazed:Trampled,Artemisia tridentata:Ericameria nauseosa:Poa bulbosa:Symphoricarpos oreophilus:Geranium viscosissimum:Sisymbrium altissimum:Artemisia ludoviciana:Cirsium subniveum:Chrysothamnus viscidiflorus:Juniperus osteosperma:Ribes cereum:Bromus tectorum:Purshia tridentata:Rumex sp.,"Sub Unit Description :NA/ Geology Description : NA/ Locality Description: From the small town of Grouse Creek, UT, head northeast along Grouse Creek Rd. Stay left at the junction with Cotton Thomas Rd after 3.3 miles to continue heading north along Grouse Creek Rd. Follow this improved unpaved road for another 23.7 miles as it continues northwest and then north across the Idaho border. Then, turn right onto Birch Creek Rd and continue southeast along this unimproved unpaved road for about 6.2 miles to a pull-out on the north side of the road beside a dense cluster of Leymus cinereus. Seeds were collected from plants from this point in the canyon southeastward to the private property boundary. It is imperative to take the route described above, since the road east of our collection site is owned by a private mining company and is legally impassable.",1906.2192,41.97536,-113.88094,"NAD83",Lat/lon determined by GPS,"Connor Desmond, Logan Vogel, Summer Traylor, and David Sauve","Bureau of Land Management, SOS project",NA,UT020,NA,NA,10,10,Southwest,SW,Sand,Other : Sandy loam,Custom Category,Northwestern Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UT020-93,Collector identifier,NA,NA,Other or unclassified name,NA,NA,"4:28 JUL 2020:University of Nevada, RenoûBLM Utah - West Desert DistrictûSmithsonian National MuseumûUtah Department of Agriculture and Food",NA,::,NA
NA,W6,NA,W6,NA,NA,SD,Leymus cinereus,NA,NA,Wild material,NA,"Perennial bunchgrass forming tall, sprawling clumps with numerous inflorescences. Plant height averaged 4.5 ft and plants appeared healthy, but many plants in this area produced few or no reproductive shoots this year. Plants were present in flat, open areas directly alongside Wildcat Creek, but also along dry drainage paths relatively far from the creek. Most of the plants we collected seed from were located on rather dry, sloped sites, with their lower leaf blades dried up at the time of collection.",8/11/2020,"United States, Utah, Box Elder","United States, Idaho",150,Wild Habitat,Burned:Grazed:Trampled,Artemisia tridentata:Juniperus osteosperma:Symphoricarpos oreophilus:Solidago missouriensis:Ericameria nauseosa:Geranium viscosissimum:Verbascum thapsus:Cirsium arvense:Chrysothamnus viscidiflorus:Erigeron speciosus:Bromus tectorum:Eriogonum microthecum:Poa compressa:Achillea millefolium:Tragopogon dubius:Artemisia ludoviciana:Sisymbrium altissimum:Purshia tridentata:Ribes aureum:Rosa sp.,"Sub Unit Description :Sawtooth National Forest/ Geology Description : Minidoka Ranger District/ Locality Description: From Snowville, UT, head west on UT-30 for 16 miles and then continue straight onto UT-42, driving northwest for 8.7 miles, crossing the Idaho border. Then, turn left onto E Naf Rd S, heading west for 9.9 miles. Stay straight at the intersection here, following the main road northwest, then west, and then southwest for another 14 miles, crossing back into Utah. Then, turn left onto Yost Flats Rd, and follow it southeast and then straight south for a total of 3.4 miles. Finally, at this point, turn left onto another unpaved road and follow it south for 2.3 miles onto US Forest Service property. We collected seed from plants in dense clusters on both sides of Wildcat Creek.",1896.1608,41.9095,-113.60927,"NAD83",Lat/lon determined by GPS,"Connor Desmond, Logan Vogel, Summer Traylor, and David Sauve","Bureau of Land Management, SOS project",NA,UT020,NA,NA,5,5,North,N,Sand,Other : Sandy loam,Custom Category,Northwestern Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UT020-94,Collector identifier,NA,NA,Other or unclassified name,NA,NA,"4:08 JUL 2020:University of Nevada, RenoûBLM Utah - West Desert DistrictûSmithsonian National MuseumûUtah Department of Agriculture and Food",NA,::,NA
NA,W6,NA,W6,NA,NA,SD,Leymus cinereus,NA,NA,Wild material,NA,"Perennial bunchgrass forming tall, sprawling clumps with numerous inflorescences. Plant height averaged 4.67 ft in this area, with most individuals found in dense clusters at the bottom of the canyon. This area had been heavily grazed and trampled upon by cattle before our collection, but most of the plants retained all of their inflorescences. Seeds of plants at higher elevations along the creek and in shadier sites beneath Populus tremuloides trees were still not quite mature at the time of our collection on 08/12/2020, so our collection was primarily limited to lower-elevation, open sites.",8/12/2020,"United States, Utah, Box Elder","United States, Idaho",150,Wild Habitat,Grazed:Trampled,Artemisia tridentata:Symphoricarpos oreophilus:Artemisia ludoviciana:Juniperus osteosperma:Populus tremuloides:Cynoglossum officinale:Geranium viscosissimum:Erigeron speciosus:Achillea millefolium:Chrysothamnus viscidiflorus:Bromus tectorum:Poa bulbosa,"Sub Unit Description :Sawtooth National Forest/ Geology Description : Minidoka Ranger District/ Locality Description: From Snowville, UT, head west on UT-30 for 16 miles and then continue straight onto UT-42, driving northwest for another 8.7 miles, crossing the Idaho border. Once here, take a left to head west on E Naf Rd S for 10 miles. Then, turn left, heading straight south for about 1 mile before turning right and heading straight west for 1 additional mile. Finally, take a left to head south and then southwest on One Mile Road for about 3.9 miles, entering US Forest Service property. Our collection site is on the south side of the road, in a small meadow where Leymus cinereus is the dominant species. We also collected from similar sites and scattered individuals alongside One Mile Road, east and west of this central site.",2018.0808000000002,41.9538,-113.45738,"NAD83",Lat/lon determined by GPS,"Connor Desmond, Logan Vogel, Summer Traylor, and David Sauve","Bureau of Land Management, SOS project",NA,UT020,NA,NA,3,3,Southeast,SE,Silt,Other : Silty loam,Custom Category,Northwestern Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UT020-95,Collector identifier,NA,NA,Other or unclassified name,NA,NA,"4:08 JUL 2020:University of Nevada, RenoûBLM Utah - West Desert DistrictûSmithsonian National MuseumûUtah Department of Agriculture and Food",NA,::,NA
NA,W6,NA,W6,NA,NA,SD,Leymus cinereus,NA,NA,Wild material,NA,"Perennial bunchgrass forming tall, sprawling clumps with numerous inflorescences. Plant height averaged 4.58 ft, with plants scattered alongside Clear Creek Rd in relatively flat, open sites. The effects of grazing here were minimal this season, so most plants were neither chewed down nor trampled upon. Rather than forming dense clusters, most of the plants here were scattered far from one another amidst other tall grasses, shrubs, and forbs. Since the riparian zone here is heavily forested, most Leymus cinereus individuals were relatively far from the creek, compared with other sites where we've collected.",8/12/2020,"United States, Utah, Box Elder","United States, Idaho",150,Wild Habitat,Grazed,Artemisia tridentata:Symphoricarpos oreophilus:Tragopogon dubius:Achillea millefolium:Populus tremuloides:Cynoglossum officinale:Cirsium vulgare:Lupinus argenteus:Juniperus osteosperma:Chrysothamnus viscidiflorus:Ericameria nauseosa:Equisetum hyemale:Comandra umbellata:Geranium sp.:Rosa sp.:Artemisia ludoviciana:Poa bulbosa:Bromus tectorum:Pinus monophylla,"Sub Unit Description :Sawtooth National Forest/ Geology Description : Minidoka Ranger District/ Locality Description: From Snowville, UT, head west on UT-30 for 16 miles and then continue straight onto UT-42, driving northwest for another 8.7 miles, crossing the Idaho border. Once here, take a left onto E Naf Rd S and head west for 3.2 miles. Next, turn left to head south along Clear Creek Rd for 2.8 miles. Finally, turn right to stay on Clear Creek Rd, heading southwest for about 4.2 miles to the collection site. We collected seed from plants in an open meadow just north of the road from this point, as well as from individuals and small clusters of plants scattered alongside Clear Creek Road to the east and west.",2026.0056000000002,41.951,-113.33958,"NAD83",Lat/lon determined by GPS,Connor Desmond and Logan Vogel,"Bureau of Land Management, SOS project",NA,UT020,NA,NA,7,7,Southeast,SE,Silt,Other : Sandy clay loam,Custom Category,Northwestern Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UT020-96,Collector identifier,NA,NA,Other or unclassified name,NA,NA,"4:20 JUL 2020:University of Nevada, RenoûBLM Utah - West Desert DistrictûSmithsonian National MuseumûUtah Department of Agriculture and Food",NA,::,NA
NA,W6,NA,W6,NA,NA,SD,Elymus elymoides,NA,NA,Wild material,NA,NA,6/11/2020,"United States, Utah, Unitah","United States, Idaho",60,Wild Habitat,Grazed,Bromus tectorum:Sarcobatus vermiculatus:Atriplex gardneri:Sphaeralcea coccinea ssp. coccinea:Achnatherum hymenoides:Tephrosia spicata:Artemisia nova:Atriplex confertifolia:Salsola tragus,"Sub Unit Description :Old Bonanza Highway/ Geology Description : Oil well 150718/ Locality Description: East 11 mi. on hwy 40 from Jensen, take Old Bonanza Hwy south for 10.5 mi., turn left towards 150718, about 0.25m south from the dirt road, on cheatgrass covered hill.",1708.0992,40.15102,-109.12966,WGS84,Lat/lon determined by GPS,"Clark, M. Beale, A.","Bureau of Land Management, SOS project",NA,UT080,NA,NA,30,30,Southeast,SE,Clay,Silt : Silty Clay,Colorado Plateau,Colorado Plateau (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UT080-309,Collector identifier,NA,NA,Other or unclassified name,NA,NA,3:11 JUN 2020:,NA,::,NA
NA,W6,NA,W6,NA,NA,SD,Elymus elymoides,NA,NA,Wild material,NA,NA,6/15/2020,"United States, Utah, Unitah","United States, Idaho",100,Wild Habitat,Grazed,Tetradymia spinosa:Melilotus officinalis:Artemisia tridentata ssp. wyomingensis:Pleuraphis jamesii:Bromus tectorum:Sarcobatus vermiculatus:Sphaeralcea coccinea:Agropyron cristatum:Salsola tragus:Gutierrezia sarothrae,"Sub Unit Description :Walker Hollow/ Geology Description : Walker Hollow Road/ Locality Description: 22 miles S on highway 45 from Naples, approx 1 miles NE on oil road plants on either side on road",1561.7952,40.15101,-109.12963,WGS84,Lat/lon determined by GPS,"Clark, M. Beale, A.","Bureau of Land Management, SOS project",NA,UT080,NA,NA,0,0,North,N,Sand,"Clay, Silt",Colorado Plateau,Colorado Plateau (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UT080-310,Collector identifier,NA,NA,Other or unclassified name,NA,NA,3:15 JUN 2020:,NA,::,NA
NA,W6,NA,W6,NA,NA,SD,Pleuraphis jamesii,NA,NA,Wild material,NA,NA,6/16/2020,"United States, Utah, Unitah","United States, Idaho",2000,Wild Habitat,Grazed,Grayia spinosa:Salsola tragus:Astragalus convallarius:Sarcobatus vermiculatus:Gutierrezia sarothrae:Atriplex confertifolia:Ericameria nauseosa:Plantago patagonica:Achnatherum hymenoides,"Sub Unit Description :Baser Wash/ Geology Description : Beaser Washington Road/ Locality Description: From Naples, 13 miles S on Highway 45, .5 mile W on Baeser Washington Rd plants north of road",1548.9936,40.24724,-109.43201,WGS84,Lat/lon determined by GPS,"Clark, M. Beale, A.","Bureau of Land Management, SOS project",NA,UT080,NA,NA,10,10,West,W,Sand,"Clay, Silt : silty-clay",Colorado Plateau,Colorado Plateau (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UT080-311,Collector identifier,NA,NA,Other or unclassified name,NA,NA,3:16 JUN 2020:,NA,::,NA
NA,W6,NA,W6,NA,NA,SD,Pleuraphis jamesii,NA,NA,Wild material,NA,NA,6/16/2020,"United States, Utah, Unitah","United States, Idaho",1000,Wild Habitat,Grazed,Bromus tectorum:Sphaeralcea coccinea ssp. coccinea:Ericameria nauseosa:Atriplex confertifolia:Guaiacum sanctum:Gutierrezia sarothrae:Krascheninnikovia lanata:Achnatherum hymenoides:Tetradymia nuttallii:Tetradymia spinosa:Agropyron cristatum:Phlox longifolia,"Sub Unit Description :Old Bonanza Highway/ Geology Description : Oil well 150718/ Locality Description: From Vernal, ~24 miles E on Highway 40, 10.5 miles S on old Bonanaza Highway, ~1 miles SE on oil road in fields on S side of road",1708.0992,40.14816,-109.12027,WGS84,Lat/lon determined by GPS,"Clark, M., Beale, A.","Bureau of Land Management, SOS project",NA,UT080,NA,NA,0,0,Undefined,NA,Sand,Sand : sandy loam,Colorado Plateau,Colorado Plateau (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UT080-313,Collector identifier,NA,NA,Other or unclassified name,NA,NA,3:16 JUN 2020:,NA,::,NA
NA,W6,NA,W6,NA,NA,SD,Elymus elymoides,NA,NA,Wild material,NA,NA,6/17/2020,"United States, Utah, Unitah","United States, Idaho",156,Wild Habitat,Grazed:Herbicide 2019,Sarcobatus vermiculatus:Pascopyrum smithii:Atriplex confertifolia:Gutierrezia sarothrae:Halogeton glomeratus:Achnatherum hymenoides:Bromus tectorum:Pleuraphis jamesii:Salsola tragus:Tephrosia spicata,"Sub Unit Description :Blind Draw/ Geology Description : Highway 40E/ Locality Description: ~22 miles E on highway 40 from Vernal, plants on south side of roadside",1578.864,40.3033,-109.20614,WGS84,Lat/lon determined by GPS,"Clark, M., Beale, A.","Bureau of Land Management, SOS project",NA,UT080,NA,NA,10,10,North,N,Sand,"Clay, Sand : sandy clay",Colorado Plateau,Colorado Plateau (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UT080-314,Collector identifier,NA,NA,Other or unclassified name,NA,NA,3:17 JUN 2020:,NA,::,NA
NA,W6,NA,W6,NA,NA,SD,Sphaeralcea coccinea ssp. coccinea,NA,NA,Wild material,NA,NA,6/24/2020,"United States, Utah, Unitah","United States, Idaho",50,Wild Habitat,Grazed:herbicide 2019,Bromus tectorum:Sarcobatus vermiculatus:Pascopyrum smithii:Halogeton glomeratus:Salsola tragus,"Sub Unit Description :Blind Draw/Cow Wash/ Geology Description : Highway 40E/ Locality Description: From Vernal, ~22 miles E on Highway 40 plants on S side of Highway",1578.864,40.30126,-109.19764,WGS84,Lat/lon determined by GPS,"Clark, M., Beale, A.","Bureau of Land Management, SOS project",NA,UT080,NA,NA,0,0,North,N,Sand,"Sand, Other : gravel",Colorado Plateau,Colorado Plateau (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UT080-317,Collector identifier,NA,NA,Other or unclassified name,NA,NA,3:24 JUN 2020:,NA,::,NA
NA,W6,NA,W6,NA,NA,SD,Sphaeralcea parvifolia,NA,NA,Wild material,NA,NA,6/24/2020,"United States, Utah, Unitah","United States, Idaho",100,Wild Habitat,Grazed,Pleuraphis jamesii:Bromus tectorum:Halogeton glomeratus:Achnatherum hymenoides:Atriplex canescens:Grayia spinosa:Ericameria nauseosa,"Sub Unit Description :Brough Reservoir/ Geology Description : Highway 88/ Locality Description: From Vernal, ~14 miles W on Highway 40, 3.8 miles S on Highway 88, plants west of highway on either side of turnoff to Brough reservoir",1533.144,40.26555,-109.685,WGS84,Lat/lon determined by GPS,"Clark, M., Beale, A.","Bureau of Land Management, SOS project",NA,UT080,NA,NA,10,10,East,E,Sand,Sand : loamy sand,Colorado Plateau,Colorado Plateau (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UT080-319,Collector identifier,NA,NA,Other or unclassified name,NA,NA,3:24 JUN 2020:,NA,::,NA
NA,W6,NA,W6,NA,NA,SD,Sphaeralcea parvifolia,NA,NA,Wild material,NA,NA,7/1/2020,"United States, Utah, Unitah","United States, Idaho",150,Wild Habitat,Grazed,Bromus tectorum:Halogeton glomeratus:Tephrosia spicata:Cryptantha flava:Pleuraphis jamesii:Achnatherum hymenoides:Townsendia sp.:Tetradymia nuttallii:Ericameria nauseosa:Hesperostipa comata,"Sub Unit Description :Uintah Basin/ Geology Description : Baeser Washington Rd./ Locality Description: From Vernal, take hwy 45 S for 13 mi., turn W onto Beaser Washington Rd., cont. for 4 mi., cont. onto Stirrup Rd. for 4 mi. Along sandy plateau top near oil well rd 4304731787.",1533.144,40.24805,-109.54777,WGS84,Lat/lon determined by GPS,"Clark, M., Beale, A.","Bureau of Land Management, SOS project",NA,UT080,NA,NA,0,0,Southwest,SW,Sand,Sand,Colorado Plateau,Colorado Plateau (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UT080-320,Collector identifier,NA,NA,Other or unclassified name,NA,NA,3:25 JUN 2020:,NA,::,NA
