Curator Unique Number,Accession Prefix (NPGS),Accession Number -Assigned,Inventory Prefix,Inventory Number,Inventory Suffix,Inventory Type - Lookup Picker,Taxon -Lookup Picker in GRIN,Received Date -received by site,Life Form -Lookup Picker,Level of Improvement -Lookup Picker,Reproductive Uniformity -Lookup Picker,Note (Accession Narrative),Date Collected or Developed,Geography (Collection) -Lookup Picker in GRIN,Geography (Donor)  -Lookup Picker in GRIN,Number Plants Sampled,Collecting or Acquisition Source - List,Environment Description,Associated Species,Collector Verbatim Locality,Elevation (meters),Latitude -decimal degrees,Longitude -decimal degrees,Georeference Datum,Georeference Protocol - Lookup Picker,Note (Accession Source - Collector),Cooperator (Donor) 1 -full record,Cooperator (Donor) 2 -full record,Cooperator (Collector) 1 -full record,Cooperator (Collector) 2 -full record,Cooperator (Collector) 3 -full record,SLOPE,SLOPE Original Value,ASPECT -lookup picker,ASPECT Original Value,SOIL TEXTURE - lookup picker,Soil TEXTURE Original Value,ECOREGION - Lookup picker,Ecoregion Original Value,Inventory Maintenance Policy,Inventory Maintenance Site -W6,Quantity On Hand,Quantity On Hand Units -'count' or 'packet',"Total Weight -gram (if unknown, leave blank)",Hundred Seed Weight -gram,Seed Count Verification (VALUE CLOSE TO ZERO) -Calcuated column,Parent Inventory,GERMS from DONOR (viability),GERMS from DONOR (test date),Note (Inventory),Accession Name (Identifier 1),Accession Name Category (Identifier 1) -Lookup Picker,"Accession Name Cooperator (Identifier 1) -name, organization",Accession Name (Identifier 2),Accession Name Category (Identifier 2) -Lookup Picker,"Accession Name Cooperator (Identifier 2) -name, organization",Accession Name (Identifier 3),Accession Name Category (Identifier 3) -Lookup Picker,"Accession Name Cooperator (Identifier 3) -name, organization",Collector Voucher Number,Voucher Date,Voucher Location (1),Voucher Location (2),Voucher Location (3),"Voucher Collector -name, organization",Note (Voucher)
NA,W6,NA,W6,NA,NA,SD,Caulanthus anceps,NA,NA,Wild material,NA,White lavender flowers  sweet scent  thin  pendant fruits,05-09-2017,"United States, California, San Luis Obispo","United States, Idaho, Ada",100,Wild Habitat,NA,Monolopia stricta:Hordeum sp.:Amsinckia sp.:Layia platyglossa,Sub Unit Description  Carrizo Plain National Monument  Geology Description   Simmler Rd   Locality Description  Simmler Rd  between Elkhorn Rd and Soda Lake Rd  Three large patches across  500 m,594,35.23194,-119.84969,WGS84,Lat/lon determined by GPS,"Schneider, HE., True, C.","Bureau of Land Management, SOS project",NA,CA930D,NA,NA,0,0,Uncertain,NA,Unspecified,NA,Custom Category,Central California Foothills and Coastal Mountains (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,44,Collector identifier,NA,44,Other or unclassified name,NA,NA,03-30-2017,Smithsonian InstituteûRancho Santa Ana Botanic GardenûSanta Barbara Botanic Garden,,NA,"Schneider, HE",In Field
NA,W6,NA,W6,NA,NA,SD,Coreopsis calliopsidea,NA,NA,Wild material,NA,yellow ray flowers  orange disk flowers  basal leaves only,05-09-2017,"United States, California, San Luis Obispo","United States, Idaho, Ada",300,Wild Habitat,NA,Hordeum sp.:Amsinckia sp.:Monolopia stricta,Sub Unit Description  Carrizo Plain National Monument  Geology Description   Simmler Rd  Locality Description  Simmler Rd  near Soda Lake between Soda Lake Rd  and Elkhorn Rd ,595,35.21758,-119.85519,WGS84,Lat/lon determined by GPS,"Schneider, HE., True, C., Hernandez, H.., True, C., Hernandez, H., Leonatti, A.rnandez, H., Leonatti, A.","Bureau of Land Management, SOS project",NA,CA930D,NA,NA,0,0,Uncertain,NA,Silty clay,Other : silty clay-loam,Custom Category,Central California Foothills and Coastal Mountains (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,45,Collector identifier,NA,45,Other or unclassified name,NA,NA,03-30-2017,Smithsonian InstituteûRancho Santa Ana Botanic GardenûSanta Barbara Botanic Garden,,NA,"True, C.",In Field
NA,W6,NA,W6,NA,NA,SD,Monolopia lanceolata,NA,NA,Wild material,NA,Yellow ray flowers with yellow disks,05-23-2017,"United States, California, San Luis Obispo","United States, Idaho, Ada",200,Wild Habitat,NA,Amsinckia sp.:Layia platyglossa:Erodium cicutarium:Hordeum sp.:Phacelia ciliata,Sub Unit Description  Carrizo Plain National Monument  Geology Description   NA  Locality Description  28 miles west of Maricopa  CA and Hwy 166  Near Soda Lake on Carrizo Plain National Monument,598,35.19002,-119.85866,WGS84,Lat/lon determined by GPS,"Schneider, HE., True, C., Hernandez, H.., True, C., Hernandez, H., Leonatti, A.., Hernandez, H.., True, C., Hernandez, H., Leonatti, A.","Bureau of Land Management, SOS project",NA,CA930D,NA,NA,0,0,Uncertain,NA,Clay,Clay,Custom Category,Central California Foothills and Coastal Mountains (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,Collector identifier,NA,,Other or unclassified name,NA,NA,NA,NA,,NA,"Schneider, HE",In Field
NA,W6,NA,W6,NA,NA,SD,Layia platyglossa,NA,NA,Wild material,NA,yellow ray flowers with white tips that are 3 notched  yellow disk flowers  lanceolate leaves,05-23-2017,"United States, California, San Luis Obispo","United States, Idaho, Ada",200,Wild Habitat,NA,Phacelia ciliata:Monolopia lanceolata:Lasthenia gracilis,Sub Unit Description  Carrizo Plain National Monument  Geology Description   Soda Lake Rd   Locality Description  Soda Lake Rd  across from Selby Campground turnoff,594,35.18322,-119.84422000000001,WGS84,Lat/lon determined by GPS,"Schneider, HE., True, C.","Bureau of Land Management, SOS project",NA,CA930D,NA,NA,0,0,Uncertain,NA,Sandy loam,Other : sandy loam,Custom Category,Central California Foothills and Coastal Mountains (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,Collector identifier,NA,,Other or unclassified name,NA,NA,04-07-2017,Smithsonian InstituteûRancho Santa Ana Botanic GardenûSanta Barbara Botanic Garden,,NA,"Schneider, HE",In Field
NA,W6,NA,W6,NA,NA,SD,Lasthenia gracilis,NA,NA,Wild material,NA,Diminutive herb  yellow ray and disk flower,04-07-2017,"United States, California, San Luis Obispo","United States, Idaho, Ada",100,Wild Habitat,NA,Erodium cicutarium:Layia platyglossa:Lepidium sp.,Sub Unit Description  Carrizo Plain National Monument  Geology Description   NA  Locality Description  off of Soda Lake Road  21 5 miles NW of Maricopa and Hwy  166,609,35.14325,-119.76819,WGS84,Lat/lon determined by GPS,"Schneider, HE., True, C.","Bureau of Land Management, SOS project",NA,CA930D,NA,NA,0,0,Uncertain,NA,Sandy loam,Other : sandy loam,Custom Category,Central California Foothills and Coastal Mountains (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,Collector identifier,NA,,Other or unclassified name,NA,NA,NA,NA,,NA,"Schneider, HE",In Field
NA,W6,NA,W6,NA,NA,SD,Coreopsis calliopsidea,NA,NA,Wild material,NA,Yellow ray flowers with orange disk flowers  Triangular bracts ,05-09-2017,"United States, California, San Luis Obispo","United States, Idaho, Ada",300,Wild Habitat,Trampled,Delphinium gypsophilum:Bromus rubens:Nemophila menziesii:Lupinus microcarpus:Poa secunda,Sub Unit Description  Carrizo Plain National Monument  Geology Description   Soda Lake Overlook  Locality Description  Hillside near Soda Lake overlook turnout off of Soda Lake Rd ,596,35.24066,-119.90681,WGS84,Lat/lon determined by GPS,"Schneider, H., True, C.","Bureau of Land Management, SOS project",NA,CA930D,NA,NA,20,20,Northeast,NE,Loam,Other : Loam,Custom Category,Central California Foothills and Coastal Mountains (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,Collector identifier,NA,,Other or unclassified name,NA,NA,04-07-2017,Smithsonian,Santa Barbara Botanic Garden,NA,"Schneider, H.",In Field
NA,W6,NA,W6,NA,NA,SD,Pholistoma membranaceum,NA,NA,Wild material,NA,white flowers  sometimes with a purple spot  coiled cymes  glaucous leaves,04-28-2017,"United States, California, San Luis Obispo","United States, Idaho, Ada",50,Wild Habitat,NA,Eremalche parryi ssp. kernensis:Amsinckia sp.:Ephedra californica:Lasthenia gracilis:Erodium cicutarium,Sub Unit Description  Carrizo Plain National Monument  Geology Description   NA  Locality Description  Small dirt road off of Soda Lake Rd  13 miles west of Maricopa and Hwy 166  Near Traver Ranch ,708,35.05225,-119.63236,WGS84,Lat/lon determined by GPS,"Schneider, HE., True, C.","Bureau of Land Management, SOS project",NA,CA930D,NA,NA,0,0,Uncertain,NA,Sandy loam,Other : sandy loam,Custom Category,Central California Foothills and Coastal Mountains (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,Collector identifier,NA,,Other or unclassified name,NA,NA,NA,NA,,NA,"True, C.",In Field
NA,W6,NA,W6,NA,NA,SD,Clarkia purpurea subsp. quadrivulnera,NA,NA,Wild material,NA,dark wine red flower with lanceolate leaves,06-02-2017,"United States, California, San Luis Obispo","United States, Idaho, Ada",60,Wild Habitat,Trampled:recreation,Allium peninsulare:Bromus hordeaceus:Bromus rubens:Croton setigerus:Delphinium parryi ssp. purpureum,Sub Unit Description  Carrizo Plain National Monument  Geology Description   Soda Lake Overlook Hill  Locality Description  Hillside facing Soda Lake on Soda Lake Overlook hill ,591,35.24111,-119.90763,WGS84,Lat/lon determined by GPS,"Schneider, HE., True, C.","Bureau of Land Management, SOS project",NA,CA930D,NA,NA,26,26,Northeast,NE,Unspecified,Other : Kilmer-hillbrick complex,Custom Category,Central California Foothills and Coastal Mountains (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,68,Collector identifier,NA,68,Other or unclassified name,NA,NA,04-29-2017,Smithsonian InstituteûRancho Santa Ana Botanic GardenûSanta Barbara Botanic Garden,,NA,"Schneier, H.",In Field
NA,W6,NA,W6,NA,NA,SD,Allium peninsulare,NA,NA,Wild material,NA,pink purple flower clusters  long linear leaves  small bulb,05-23-2017,"United States, California, San Luis Obispo","United States, Idaho, Ada",200,Wild Habitat,Trampled,Clarkia purpurea ssp. quadrivulnera:Bromus hordeaceus:Bromus rubens:Croton setigerus:Erodium cicutarium:Delphinium parryi ssp. purpureum,Sub Unit Description  Carrizo Plain National Monument  Geology Description   Soda Lake Overlook Hill  Locality Description  Soda Lake Overlook Hill   off of Soda Lake Rd  across from Soda Lake,591,35.24111,-119.90763,WGS84,Lat/lon determined by GPS,"Schneider, HE., True, C.","Bureau of Land Management, SOS project",NA,CA930D,NA,NA,26,26,Northeast,NE,Unspecified,Other : kilmer-hillbrick complex,Custom Category,Central California Foothills and Coastal Mountains (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,69,Collector identifier,NA,69,Other or unclassified name,NA,NA,04-28-2017,Smithsonian InstituteûRancho Santa Ana Botanic GardenûSanta Barbara Botanic Garden,,NA,"True, C.",In Field
NA,W6,NA,W6,NA,NA,SD,Eriogonum fasciculatum var. polifolium,NA,NA,Wild material,NA,No specimen collected,07-20-2017,"United States, California, San Luis Obispo","United States, Idaho, Ada",300,Wild Habitat,NA,Eriogonum temblorense:Amsinckia vernicosa var. furcata:Bromus rubens:Ephedra californica,Sub Unit Description  Carrizo Plain National Monument  Geology Description   Elkhorn Rd  Locality Description  Approx  9 75 miles SW of Taft  CA and 15 miles SE of Soda Lake along Simmler Rd toward the southeastern end of Carrizo Plain National Monument,699,35.11711,-119.61983,WGS84,Lat/lon determined by GPS,"Schneider, HE","Bureau of Land Management, SOS project",NA,CA930D,NA,NA,NA,varied,Uncertain,"N, E, S, W",Unspecified,NA,Custom Category,Central California Foothills and Coastal Mountains (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,Collector identifier,NA,,Other or unclassified name,NA,NA,NA,NA,,NA,"True, C",In Field
NA,W6,NA,W6,NA,NA,SD,Oxytropis sericea,NA,NA,Wild material,NA,Flowers are white with purple stripe along a maculate keel  leaves odd pinnately compound ,07-07-2017,"United States, Colorado, Chaffee","United States, Idaho, Ada",145,Wild Habitat,NA,Pinus ponderosa:Pinus edulis:Juniperus scopulorum:Bouteloua gracilis:Elymus elymoides:Astragalus sp.:Hymenoxys richardsonii var. floribunda,Sub Unit Description  Shavano Wildlife Management Area Droney Gulch  Geology Description   Forest Service Road 5630  Locality Description  From thejunction of Hwy 24 and Hwy285 near Buena Vista  head south on Hwy 285 and continue for about 20 miles  Turn right onto County Road 140  Continue for 1 7 miles then turn right onto County Road 250  After about 0 6 miles  road will become a dirt road  still CR 250   continue for 1 9 miles  until you reach fork in the road in junction with CR 250 and Forest Service Road 5630 Wash Out Rd  Population is found on either side of the road  typically closer to road in open meadows near Pinion Juniper woodland ,2597.2008,38.56416,-106.13333,WGS84,Lat/lon determined by GPS,"Palmer B., Krening P.","Bureau of Land Management, SOS project",NA,CO932,NA,NA,9,9-Mar,West,W,Sandy loam,Other : Gravelly Sandy Loam,Southern Rockies,Southern Rockies (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,Collector identifier,NA,,Other or unclassified name,NA,NA,NA,(Plant population found in fruiting stage,no good flowering specimens - will have to come back next year for proper vouchers),NA,"P. Krening, BLM",In Field
NA,W6,NA,W6,NA,NA,SD,Melampodium leucanthum,NA,NA,Wild material,NA,White rays and yellow discs  pappus absent  leaves elliptic to linear and pinnately lobed to entire  Achenes laterally compressed ,07-12-2017,"United States, Colorado, Fremont","United States, Idaho, Ada",235,Wild Habitat,NA,Bouteloua gracilis:Aristida sp.:Dalea jamesii:Opuntia polyacantha:Cylindropuntia imbricata:Plantago patagonica:Juniperus monosperma:Pinus edulis,Sub Unit Description  Texas Creek Recreation Area  Geology Description   BLM Road 6021  Locality Description  From Canon City  head west on US 50 about 26 8 miles until you reach sign indicating  Texas Ranch   where you turn right  onto CR 27   Continue down road over Arkansas River and railroad track  after the tracks continue 0 3 miles before turning left  onto BLM Road 6020  Take first right possible  0 25 mile down   onto BLM Rd  6021 then continue for another 0 25 miles to the junction between Rd  6021 and 6026  Population is on the east side of road  in a clearing surrounded by pinion juniper woodland ,1943.1000000000001,38.41555,-105.58861,WGS84,Lat/lon determined by GPS,Palmer B.,"Bureau of Land Management, SOS project",NA,CO932,NA,NA,15,15-Feb,East,E,Sandy loam,Other : Gravelly Sandy Loam,Southern Rockies,Southern Rockies (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,Collector identifier,NA,,Other or unclassified name,NA,NA,06-14-2017,Smithsonian,University of Colorado Boulder,NA,"C. Dawson, BLM State Botanist",From pressed specimen on another date
NA,W6,NA,W6,NA,NA,SD,Penstemon osterhoutii,NA,NA,Wild material,NA,According to the Ackerfield flora  Penstemon is found in Plantaginaceae family  USDA NRCS categorizes it into Scrophulariaceae   Flowers are light purle and in densely flowered thyrses  Staminode is sparsely bearded  anthers glabrous ,07-24-2017,"United States, Colorado, Pitkin","United States, Idaho, Ada",491,Wild Habitat,Grazed:Recreation,Quercus gambelii:Heterotheca villosa:Sphaeralcea coccinea:Lupinus argenteus:Heuchera sp.:Rosa blanda:Melilotus officinalis:Hymenopappus filifolius:Opuntia polyacantha:Machaeranthera sp.:Bromus tectorum,Sub Unit Description  Prince Creek Road  Geology Description   Crown Ring  Locality Description  From Glenwood Springs Grand Ave  continue to CO 82 S Glen Ave  Road turns into CO 82   Continue on CO 82 E for about 10 miles  then turn right onto CO 133  towards Carbondale  Continue through town  and at traffic circle  take 2nd exit and stay on CO 133  After traffic circle  continue for 1 7 miles before turning left onto CR 111  which will turn into Prince Creek Road  Continue down Prince Creek Road for 4 2 miles and turn left onto Crown Ring trail  Population can be found near the road  and on steep  barren south facing slopes amongst oak forest ,2200.3512,39.33963,-107.15805,WGS84,Lat/lon determined by GPS,"Palmer B., Contento T.","Bureau of Land Management, SOS project",NA,CO932,NA,NA,45,25-65,South,S,Clay loam,Other : Cobbly clay loam,Southern Rockies,Southern Rockies (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,Collector identifier,NA,,Other or unclassified name,NA,NA,06-08-2017,Smithsonian,University of Colorado Boulder,NA,"P. Krening, BLM",In Field
NA,W6,NA,W6,NA,NA,SD,Purshia tridentata,NA,NA,Wild material,NA,Leaves are thick and 3 lobed at the apex  less than an inch long  and white tomentose  especially underneath  Flowers creamy yellow  fruits are achenes  not plumose ,08-10-2017,"United States, Colorado, Grand","United States, Idaho, Ada",232,Wild Habitat,Grazed,Eriogonum umbellatum var. majus:Artemisia sp.:Penstemon caespitosus:Castilleja flava:Senecio sp.:Lupinus argenteus:Potentilla gracilis:Delphinium sp.:Orthocarpus luteus,Sub Unit Description  Kinny Creek  Geology Description   BLM Road 2755  Locality Description  From Granby  CO  head west on US 40  Starting from the junction of US 40 and US 34  towards Grand Lake Estes Park   continue for about 6 85 miles  then turn right onto dirt road BLM Rd  2755  Continue for 1 1 miles  until you have hit a fork in the road  left fork leading up to a smaller 2 track trail  Population is found on both sides of the small 2 track road  in a sagebrush dominant community ,2446.3248000000003,40.10213,-106.07405,WGS84,Lat/lon determined by GPS,"Palmer B., Contento T.","Bureau of Land Management, SOS project",NA,CO932,NA,NA,15,15,Uncertain,"N, NE",Clay loam,"Clay, Other : Clay Loam",Southern Rockies,Southern Rockies (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,Collector identifier,NA,,Other or unclassified name,NA,NA,06-20-2017,Smithsonian,University of Colorado Boulder,NA,"C. Dawson, BLM State Botanist",From pressed specimen on another date
NA,W6,NA,W6,NA,NA,SD,Cercocarpus montanus,NA,NA,Wild material,NA,Leaves are ovate to rhombic  glabrous above and hariy below  tips are crenate  Fruit is achene with a persistent  elongate  plumose style ,09-07-2017,"United States, Colorado, Chaffee","United States, Idaho, Ada",155,Wild Habitat,NA,Pinus ponderosa:Pinus edulis:Juniperus scopulorum:Bouteloua gracilis:Machaeranthera tanacetifolia:Castilleja sulphurea:Castilleja sulphurea:Ipomopsis aggregata:Ipomopsis aggregata ssp. collina:Artemisia frigida:Arenaria fendleri:Antennaria parvifolia:Yucca glauca:Echinocereus sp.,Sub Unit Description  Shavano Wildlife Management Area  Geology Description   Forest Service Road 5630 Wash Out Road  Locality Description  From the junction of Hwy 24 and Hwy 285 near Buena Vista  head south on Hwy 285 and continue for 20 miles  Turn right onto County Road 140  Continue for 1 7 miles then turn right onto County Road 250  After 0 6 miles  road will become a dirt road  still CR 250   continue for 1 9 miles on main dirt road  then go right at fork  at sign indication Road 5630   Continue about 0 5 miles  population is found on both sides of road  in openings within Ponderosa Pinion Juniper forest ,2537.7648,38.56994,-106.13856,WGS84,Lat/lon determined by GPS,Palmer B.,"Bureau of Land Management, SOS project",NA,CO932,NA,NA,45,Sep-45,Northeast,NE,Sandy loam,Other : Gravelly Sandy Loam,Southern Rockies,Southern Rockies (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,Collector identifier,NA,,Other or unclassified name,NA,NA,09-07-2017,Smithsonian,University of Colorado Boulder,NA,"Palmer B. & Dawson C., BLM State Botanist",From pressed specimen on day of collection
NA,W6,NA,W6,NA,NA,SD,Hymenoxys richardsonii var. floribunda,NA,NA,Wild material,NA,Leaves cleft into 3 5 filiform segments  disc flowers 3 5 mm long  and ray flowers 7 15 mm long with three small lobes on the petal  both are yellow  Formerly found in genus Picradenia  according to Weber and Wittman Colorado Flora ,08-17-2017,"United States, Colorado, Chaffee","United States, Idaho, Ada",337,Wild Habitat,NA,Pinus ponderosa:Pinus edulis:Juniperus scopulorum:Bouteloua gracilis:Machaeranthera tanacetifolia:Castilleja sulphurea:Ipomopsis aggregata ssp. collina:Artemisia frigida:Arenaria fendleri var. fendleri:Antennaria sp.:Yucca glauca:Echinocereus sp.:Oenothera sp.:Chrysothamnus sp.:Allium cernuum,Sub Unit Description  Shavano Wildlife Management Area  Geology Description   County Road 250  Locality Description  From the junction of Hwy 24 and Hwy 285 near Buena Vista  head south on Hwy 285 and continue for about 20 miles  Turn right onto CR 140  Continue for 1 7 miles and then turn right onto CR 250  After 0 6 miles  road will become a dirt road  still CR 250   continue for 2 8 miles on main dirt road  Population is found mostly on NE side of road  in clearing between road and Pinion Juniper woodland ,2651.1504,38.56927,-106.14888,WGS84,Lat/lon determined by GPS,"Palmer B., Dawson C., Krening P., Contento T.","Bureau of Land Management, SOS project",NA,CO932,NA,NA,9,9-Mar,Northeast,NE,Sandy loam,Other : Gravelly Sandy Loam,Southern Rockies,Southern Rockies (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,Collector identifier,NA,,Other or unclassified name,NA,NA,07-07-2017,Smithsonian,University of Colorado Boulder,NA,"Palmer B. & Dawson C., BLM State Botanist",From pressed specimen on day of collection
