Curator Unique Number,Accession Prefix (NPGS),Accession Number -Assigned,Inventory Prefix,Inventory Number,Inventory Suffix,Inventory Type - Lookup Picker,Taxon -Lookup Picker in GRIN,Received Date -received by site,Life Form -Lookup Picker,Level of Improvement -Lookup Picker,Reproductive Uniformity -Lookup Picker,Note (Accession Narrative),Date Collected or Developed,Geography (Collection) -Lookup Picker in GRIN,Geography (Donor)  -Lookup Picker in GRIN,Number Plants Sampled,Collecting or Acquisition Source - List,Environment Description,Associated Species,Collector Verbatim Locality,Elevation (meters),Latitude -decimal degrees,Longitude -decimal degrees,Georeference Datum,Georeference Protocol - Lookup Picker,Note (Accession Source - Collector),Cooperator (Donor) 1 -full record,Cooperator (Donor) 2 -full record,Cooperator (Collector) 1 -full record,Cooperator (Collector) 2 -full record,Cooperator (Collector) 3 -full record,SLOPE,SLOPE Original Value,ASPECT -lookup picker,ASPECT Original Value,SOIL TEXTURE - lookup picker,Soil TEXTURE Original Value,ECOREGION - Lookup picker,Ecoregion Original Value,Inventory Maintenance Policy,Inventory Maintenance Site -W6,Quantity On Hand,Quantity On Hand Units -'count' or 'packet',"Total Weight -gram (if unknown, leave blank)",Hundred Seed Weight -gram,Seed Count Verification (VALUE CLOSE TO ZERO) -Calcuated column,Parent Inventory,GERMS from DONOR (viability),GERMS from DONOR (test date),Note (Inventory),Accession Name (Identifier 1),Accession Name Category (Identifier 1) -Lookup Picker,"Accession Name Cooperator (Identifier 1) -name, organization",Accession Name (Identifier 2),Accession Name Category (Identifier 2) -Lookup Picker,"Accession Name Cooperator (Identifier 2) -name, organization",Accession Name (Identifier 3),Accession Name Category (Identifier 3) -Lookup Picker,"Accession Name Cooperator (Identifier 3) -name, organization",Collector Voucher Number,Voucher Date,Voucher Location (1),Voucher Location (2),Voucher Location (3),"Voucher Collector -name, organization",Note (Voucher)
NA,W6,NA,W6,NA,NA,SD,Bouteloua gracilis,NA,NA,Wild material,NA,NA,10-03-2018,"United States, Arizona , Santa Cruz","United States, Idaho",95,Wild Habitat,Grazed,Bouteloua curtipendula:Pleuraphis mutica:Prosopis velutina:Aristida ternipes:Eragrostis lehmanniana:Xanthium strumarium:Panicum obtusum,"Sub Unit Description :Las Cienegas NCA/ Geology Description : NA/ Locality Description: Population accessible from main road at south entrance intersection with Hwy 82, near Cienega Creek and on nearby flats and ridgelines.",1423.7208,31.72394,-110.58133,"NAD83",Lat/lon determined by GPS,"Perin McNelis, Travis Gerckens, Andrew Botz, Alyssa Navarette, Zach Farley","Bureau of Land Management, SOS project",NA,AZ930,NA,NA,5,0-10,Undefined,NA,Clay,Silt : Loam,Madrean Archipelago,Madrean Archipelago (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AZ930-394,Collector identifier,NA,NA,Other or unclassified name,NA,NA,10-03-2018,BLM Arizona, Smithsonian,NA,Perin McNelis,In Field
NA,W6,NA,W6,NA,NA,SD,Bouteloua hirsuta,NA,NA,Wild material,NA,NA,10-04-2018,"United States, Arizona , Santa Cruz","United States, Idaho",65,Wild Habitat,Grazed,Bouteloua curtipendula:Pleuraphis mutica:Prosopis velutina:Aristida ternipes:Eragrostis lehmanniana:Xanthium strumarium:Panicum obtusum,"Sub Unit Description :Las Cienegas NCA/ Geology Description : NA/ Locality Description: Population accessible from main road at south entrance intersection with Hwy 82, near Cienega Creek and on nearby flats and ridgelines.",1423.7208,31.72394,-110.58133,"NAD83",Lat/lon determined by GPS,"Perin McNelis, Travis Gerckens, Andrew Botz","Bureau of Land Management, SOS project",NA,AZ930,NA,NA,5,0-10,Undefined,NA,Sand,"Silt, Other : Loam",Madrean Archipelago,Madrean Archipelago (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AZ930-395,Collector identifier,NA,NA,Other or unclassified name,NA,NA,10-04-2018,BLM Arizona, Smithsonian,NA,Perin McNelis,In Field
NA,W6,NA,W6,NA,NA,SD,Aristida ternipes,NA,NA,Wild material,NA,NA,10-04-2018,"United States, Arizona , Santa Cruz","United States, Idaho",100,Wild Habitat,Grazed,Bouteloua curtipendula:Prosopis velutina:Xanthium strumarium:Eragrostis lehmanniana:Panicum obtusum:Aristida ternipes,Sub Unit Description :Santa Rita Mountains/ Geology Description : Temporal Canyon Ridgetop/ Locality Description: 0.25 mi from USFS boundary on hillslopes adjacent to Temporal Road. Coronado National Forest.,1359.4080000000001,31.57661,-110.76388,"NAD83",Lat/lon determined by GPS,"Allegra Mount, Alyssa Navarette, Andrew Botz, Aishah Lurry, Zach Farley","Bureau of Land Management, SOS project",NA,AZ930,NA,NA,NA,NA,South,"SE, S, SW",Clay,"Sand, Other : Loam",Madrean Archipelago,Madrean Archipelago (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AZ930-396,Collector identifier,NA,NA,Other or unclassified name,NA,NA,10-08-2018,BLM Arizona, Smithsonian,NA,Allegra Mount,In Field
NA,W6,NA,W6,NA,NA,SD,Bouteloua curtipendula,NA,NA,Wild material,NA,NA,10-08-2018,"United States, Arizona , Santa Cruz","United States, Idaho",400,Wild Habitat,Grazed,Bouteloua curtipendula:Pleuraphis mutica:Aristida ternipes:Xanthium strumarium:Prosopis velutina:Panicum obtusum:Eragrostis lehmanniana,Sub Unit Description :Santa Rita Mountains/ Geology Description : Temporal Canyon Ridgetops/ Locality Description: 0.25 mi from USFS boundary on hillslopes adjacent to Temporal Road. Coronado National Forest.,1359.4080000000001,31.57661,-110.76388,"NAD83",Lat/lon determined by GPS,"Allegra Mount, Alyssa Navarette, Aishah Lurry, Andrew Botz, Zach Farley","Bureau of Land Management, SOS project",NA,AZ930,NA,NA,40,Oct-40,Undefined,NA,Clay,"Sand, Other : Loam",Madrean Archipelago,Madrean Archipelago (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AZ930-397,Collector identifier,NA,NA,Other or unclassified name,NA,NA,10-08-2018,BLM Arizona, Smithsonian,NA,Allegra Mount,In Field
NA,W6,NA,W6,NA,NA,SD,Panicum obtusum,NA,NA,Wild material,NA,NA,10-08-2018,"United States, Arizona , Santa Cruz","United States, Idaho",55,Wild Habitat,Grazed,Bouteloua curtipendula:Pleuraphis mutica:Prosopis velutina:Eragrostis lehmanniana:Aristida ternipes:Panicum obtusum,Sub Unit Description :Santa Rita Mountains/ Geology Description : Temporal Canyon Ridge/ Locality Description: 0.25 mi from USFS boundary on hillslopes adjacent to Temporal Road. Coronado National Forest.,1359.4080000000001,31.57661,-110.76388,"NAD83",Lat/lon determined by GPS,"Allegra Mount, Alyssa Navarette, Aishah Lurry, Andrew Botz, Zach Farley","Bureau of Land Management, SOS project",NA,AZ930,NA,NA,40,Oct-40,South,"SE, S, SW",Sand,Sand : Loam,Madrean Archipelago,Madrean Archipelago (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AZ930-398,Collector identifier,NA,NA,Other or unclassified name,NA,NA,10-08-2018,BLM Arizona, Smithsonian,NA,Allegra Mount,In Field
NA,W6,NA,W6,NA,NA,SD,Isocoma tenuisecta,NA,NA,Wild material,NA,NA,10-15-2018,"United States, Arizona , Santa Cruz","United States, Idaho",78,Wild Habitat,NA,Bouteloua curtipendula:Hilaria belangeri:Prosopis velutina:Bouteloua eriopoda:Yucca baccata:Bouteloua gracilis,"Sub Unit Description :Santa Rita Mountains/ Geology Description : Smith Canyon/ Locality Description: On private land maintained as a wildlife sanctuary. 0.55 miles from Highway 82, occuring on ridgelines, hillsides and in lowlands. Occurs in scattered patches. Accessible from Tanglehead Lane and Brooks Road.",1307.8968,31.57283,-110.73708,"NAD83",Lat/lon determined by GPS,"Allegra Mount, Perin McNelis, Aishah Lurry, Zach Farley, Andrew Botz, Alyssa Navarette","Bureau of Land Management, SOS project",NA,AZ930,NA,NA,NA,NA,South,"SE, S, SW",Unspecified,Silt : Loam,Madrean Archipelago,Madrean Archipelago (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AZ930-399,Collector identifier,NA,NA,Other or unclassified name,NA,NA,10-15-2018,BLM Arizona, Smithsonian,NA,Allegra Mount,In Field
NA,W6,NA,W6,NA,NA,SD,Bouteloua eriopoda,NA,NA,Wild material,NA,Spreading grass,10-15-2018,"United States, Arizona , Santa Cruz","United States, Idaho",128,Wild Habitat,NA,Bouteloua curtipendula:Hilaria belangeri:Prosopis velutina:Yucca baccata:Isocoma tenuisecta:Bouteloua gracilis,"Sub Unit Description :Santa Rita Mountains/ Geology Description : Steven's Canyon/ Locality Description: On private land maintained as a wildlife sanctuary. 0.55 miles from Highway 82, occuring on ridgelines, hillsides and in lowlands. Occurs in scattered patches. Accessible from Tanglehead Lane and Brooks Road.",1307.8968,31.57283,-110.73708,"NAD83",Lat/lon determined by GPS,"Allegra Mount, Perin McNelis, Aishah Lurry, Zach Farley, Andrew Botz, Alyssa Navarette","Bureau of Land Management, SOS project",NA,AZ930,NA,NA,NA,NA,South,"E, SE, S, SW",Sand,"Silt, Sand, Other : Loam",Madrean Archipelago,Madrean Archipelago (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AZ930-400,Collector identifier,NA,NA,Other or unclassified name,NA,NA,10-15-2018,BLM Arizona, Smithsonian,NA,Allegra Mount,In Field
NA,W6,NA,W6,NA,NA,SD,Polanisia dodecandra,NA,NA,Wild material,NA,NA,10-15-2018,"United States, Arizona , Santa Cruz","United States, Idaho",60,Wild Habitat,Flooded,Bouteloua curtipendula:Prosopis velutina:Panicum obtusum:Bouteloua gracilis:Pseudognaphalium leucocephalum:Kallstroemia grandiflora,"Sub Unit Description :Santa Rita Mountains/ Geology Description : Smith Canyon/ Locality Description: On private land maintained as a wildlife sanctuary. 0.85 miles from Highway 82, occuring in sandy, ephemerally flooded drainages. Accessible from Tanglehead Lane and Brooks Road.",1306.3728,31.57844,-110.73502,NA,Lat/lon determined by GPS,"Allegra Mount, Perin McNelis, Aishah Lurry, Zach Farley, Andrew Botz, Alyssa Navarette","Bureau of Land Management, SOS project",NA,AZ930,NA,NA,5,0-10,Undefined,NA,Clay,Sand,Madrean Archipelago,Madrean Archipelago (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AZ930-401,Collector identifier,NA,NA,Other or unclassified name,NA,NA,10-15-2018,BLM Arizona, Smithsonian,NA,Allegra Mount,In Field
NA,W6,NA,W6,NA,NA,SD,Bouteloua hirsuta,NA,NA,Wild material,NA,NA,10-16-2018,"United States, Arizona , Santa Cruz","United States, Idaho",125,Wild Habitat,Grazed,Bouteloua curtipendula:Aristida ternipes:Panicum obtusum:Leptochloa dubia:Prosopis velutina:Eragrostis lehmanniana,Sub Unit Description :Santa Rita Mountains/ Geology Description : Temporal Canyon Ridgetops/ Locality Description: Near USFS boundary on hilltops and slopes adjacent to Temporal Road. Coronado National Forest.,1365.8088,31.57072,-110.76022,NA,Lat/lon determined by GPS,"Andrew Botz, Allegra Mount, Alyssa Navarette, Zach Farley, Aishah Lurry","Bureau of Land Management, SOS project",NA,AZ930,NA,NA,40,Oct-40,Undefined,NA,Sandy clay loam,Sand : Loam,Madrean Archipelago,Madrean Archipelago (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AZ930-402,Collector identifier,NA,NA,Other or unclassified name,NA,NA,10-16-2018,BLM Arizona, Smithsonian,NA,Allegra Mount,In Field
NA,W6,NA,W6,NA,NA,SD,Hymenoclea monogyra,NA,NA,Wild material,NA,NA,10-21-2018,"United States, Arizona , Graham","United States, Idaho",80,Wild Habitat,Grazed:Flooded,Celtis reticulata:Sapindus saponaria var. drummondii:Prosopis velutina:Sporobolus wrightii:Datura wrightii:Machaeranthera asteroides var. asteroides,"Sub Unit Description :BLM Klondyke, TNC Aravaipa Canyon Preserve/ Geology Description : NA/ Locality Description: Along Aravaipa Creek on The Nature Conservancy Aravaipa Canyon Preserve, close to boundary with adjacent BLM land.",1022.9088,32.86819,-110.36816,"NAD83",Lat/lon determined by GPS,"Allegra Mount, Perin McNelis","Bureau of Land Management, SOS project",NA,AZ930,NA,NA,2.5,0-5,Undefined,"N, NE, E, SE, S, SW, W, NW",Sandy clay loam,Sand,Madrean Archipelago,Madrean Archipelago (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AZ930-403,Collector identifier,NA,NA,Other or unclassified name,NA,NA,10-21-2018,BLM Arizona, Smithsonian,NA,Allegra Mount,In Field
NA,W6,NA,W6,NA,NA,SD,Machaeranthera asteroides var. asteroides,NA,NA,Wild material,NA,Flowers purple,10-21-2018,"United States, Arizona , Graham","United States, Idaho",65,Wild Habitat,Grazed:Flooded,Celtis reticulata:Sporobolus wrightii:Prosopis velutina:Sapindus saponaria var. drummondii:Datura wrightii,"Sub Unit Description :BLM Klondyke, TNC Aravaipa Canyon Preserve/ Geology Description : NA/ Locality Description: Along Aravaipa Creek on The Nature Conservancy Aravaipa Canyon Preserve, close to boundary with adjacent BLM land.",1022.9088,32.86819,-110.36816,"NAD83",Lat/lon determined by GPS,"Allegra Mount, Perin McNelis","Bureau of Land Management, SOS project",NA,AZ930,NA,NA,2.5,0-5,Undefined,"N, NE, E, SE, S, SW, W, NW",Sandy clay loam,Sand,Madrean Archipelago,Madrean Archipelago (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AZ930-404,Collector identifier,NA,NA,Other or unclassified name,NA,NA,10-21-2018,BLM Arizona, Smithsonian,NA,Allegra Mount,In Field
NA,W6,NA,W6,NA,NA,SD,Isocoma tenuisecta,NA,NA,Wild material,NA,NA,10-21-2018,"United States, Arizona , Graham","United States, Idaho",85,Wild Habitat,Grazed,Mimosa aculeaticarpa:Phaseolus acutifolius:Clematis drummondii:Gutierrezia microcephala:Prosopis velutina:Sporobolus cryptandrus,"Sub Unit Description :BLM Klondyke, Aravaipa Canyon/ Geology Description : NA/ Locality Description: Along Klondyke Road on BLM land.",1038.4536,32.86116,-110.34947,"NAD83",Lat/lon determined by GPS,"Allegra Mount, Perin McNelis","Bureau of Land Management, SOS project",NA,AZ930,NA,NA,NA,NA,Undefined,"N, NE, E, SE, S, SW, W, NW",Sandy clay loam,"Clay, Other : Loam",Madrean Archipelago,Madrean Archipelago (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AZ930-405,Collector identifier,NA,NA,Other or unclassified name,NA,NA,10-21-2018,BLM Arizona, Smithsonian,NA,Allegra Mount,In Field
NA,W6,NA,W6,NA,NA,SD,Solidago velutina,NA,NA,Wild material,NA,Perennial forb sub shrub  yellow flowers ,10-22-2018,"United States, Arizona , Santa Cruz","United States, Idaho",75,Wild Habitat,Grazed,Sporobolus wrightii:Yucca elata:Fraxinus velutina:Populus fremontii:Bouteloua gracilis:Bouteloua curtipendula,Sub Unit Description :Babocomari Ranch/ Geology Description : NA/ Locality Description: Population is adjacent to main road into ranch that leads ultimately to ranch headquarters. Pass 2 cattle guards and population is 0.25 miles from gate in Sacaton bottomland.,1388.6688000000001,31.629270000000002,-110.46688,"NAD83",Lat/lon determined by GPS,"Perin McNelis, Aishah Lurry, Zach Farley, Alyssa Navarette, Andre Botz","Bureau of Land Management, SOS project",NA,AZ930,NA,NA,2.5,0-5,Undefined,NA,Sandy clay loam,Sand : Loam,Madrean Archipelago,Madrean Archipelago (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AZ930-406,Collector identifier,NA,NA,Other or unclassified name,NA,NA,10-22-2018,BLM Arizona, Smithsonian,NA,Allegra Mount,From pressed specimen on day of collection
NA,W6,NA,W6,NA,NA,SD,Sporobolus wrightii,NA,NA,Wild material,NA,NA,10-22-2018,"United States, Arizona , Santa Cruz","United States, Idaho",300,Wild Habitat,Grazed,Bouteloua gracilis:Solidago velutina:Populus fremontii:Yucca elata:Bouteloua curtipendula:Fragaria vesca:Fraxinus velutina,"Sub Unit Description :Babocomari Ranch/ Geology Description : NA/ Locality Description: Population is abundant and adjacent to main road into ranch that leads ultimately to ranch headquarters, occurring in a monotypic bottomland/grassland.",1388.6688000000001,31.629270000000002,-110.46688,"NAD83",Lat/lon determined by GPS,"Perin McNelis, Aishah Lurry, Zach Farley, Alyssa Navarette, Andre Botz","Bureau of Land Management, SOS project",NA,AZ930,NA,NA,2.5,0-5,Undefined,NA,Sandy clay loam,Sand : Loam,Madrean Archipelago,Madrean Archipelago (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AZ930-407,Collector identifier,NA,NA,Other or unclassified name,NA,NA,10-22-2018,BLM Arizona, Smithsonian,NA,Allegra Mount,From pressed specimen on day of collection
NA,W6,NA,W6,NA,NA,SD,Bouteloua gracilis,NA,NA,Wild material,NA,NA,10-22-2018,"United States, Arizona , Santa Cruz","United States, Idaho",250,Wild Habitat,Grazed,Yucca elata:Sporobolus wrightii:Machaeranthera gracilis:Eriogonum polycladon:Bouteloua curtipendula:Populus fremontii,Sub Unit Description :Babocomari Ranch/ Geology Description : NA/ Locality Description: Access Vaughn Canyon by staying right at fork from main ranch road and parking at first large drainage that you cross.,1402.3848,31.62777,-110.47211,"NAD83",Lat/lon determined by GPS,"Perin McNelis, Aishah Lurry, Zach Farley, Alyssa Navarette, Andre Botz","Bureau of Land Management, SOS project",NA,AZ930,NA,NA,2.5,0-5,Undefined,NA,Sandy clay loam,"Sand, Other : Loam",Madrean Archipelago,Madrean Archipelago (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AZ930-408,Collector identifier,NA,NA,Other or unclassified name,NA,NA,10-22-2018,BLM Arizona, Smithsonian,NA,Allegra Mount,In Field
NA,W6,NA,W6,NA,NA,SD,Tagetes lemmonii,NA,NA,Wild material,NA,Flowers yellow,10-26-2018,"United States, Arizona , Cochise","United States, Idaho",150,Wild Habitat,Grazed,Quercus arizonica:Yucca madrensis:Arbutus arizonica:Hedeoma oblongifolia:Piptochaetium fimbriatum:Rhus trilobata,Sub Unit Description :Huachuca Mountains/ Geology Description : Cave Creek/ Locality Description: Take Montezuma Canyon Rd. through Coronado National Memorial until you enter USFS land. Turn right at Cave Creek road/trail. Keep left at first fork then veer right after cattle pen.,1832.1528,31.38125,-110.32877,"NAD83",Lat/lon determined by GPS,"Perin McNelis, Matt Franz, Travis Gerckens","Bureau of Land Management, SOS project",NA,AZ930,NA,NA,NA,NA,Undefined,NA,Sandy clay loam,Sand : Loam,Madrean Archipelago,Madrean Archipelago (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AZ930-409,Collector identifier,NA,NA,Other or unclassified name,NA,NA,10-26-2018,BLM Arizona, Smithsonian,NA,Perin McNelis,In Field
NA,W6,NA,W6,NA,NA,SD,Lycurus setosus,NA,NA,Wild material,NA,NA,10-27-2018,"United States, Arizona , Cochise","United States, Idaho",500,Wild Habitat,Grazed,Quercus arizonica:Bothriochloa barbinodis:Bouteloua hirsuta:Aristida ternipes:Rhus trilobata:Hedeoma oblongifolia,Sub Unit Description :Huachuca Mountains/ Geology Description : Montezuma Canyon Rd./ Locality Description: Take Montezuma Canyon Rd. through Coronado National Memorial until you enter USFS land. Population is on flat oak savannah at foothills of the mountain at FS Road 4781 near Eighty Spring.,1892.808,31.36125,-110.30125,"NAD83",Lat/lon determined by GPS,"Perin McNelis, Matt Franz, Travis Gerckens","Bureau of Land Management, SOS project",NA,AZ930,NA,NA,10,10,Undefined,NA,Sandy clay loam,"Sand, Other : Loam",Madrean Archipelago,Madrean Archipelago (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AZ930-410,Collector identifier,NA,NA,Other or unclassified name,NA,NA,10-27-2018,BLM Arizona, Smithsonian,NA,Perin McNelis,In Field
NA,W6,NA,W6,NA,NA,SD,Bouteloua hirsuta,NA,NA,Wild material,NA,NA,10-27-2018,"United States, Arizona , Cochise","United States, Idaho",500,Wild Habitat,Grazed,Quercus arizonica:Aristida ternipes:Lycurus setosus:Eragrostis intermedia:Rhus trilobata:Quercus oblongifolia,Sub Unit Description :Huachuca Mountains/ Geology Description : Montezuma Canyon Rd/ Locality Description: Take Montezuma Canyon Rd. through Coronado National Memorial until you enter USFS land. Population is on flat oak savannah at foothills of the mountain. Large population.,1783.9944,31.36463,-110.31227,"NAD83",Lat/lon determined by GPS,"Perin McNelis, Matt Franz, Travis Gerckens","Bureau of Land Management, SOS project",NA,AZ930,NA,NA,20,20-May,Southeast,SE,Sandy clay loam,"Sand, Other : Loam",Madrean Archipelago,Madrean Archipelago (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AZ930-411,Collector identifier,NA,NA,Other or unclassified name,NA,NA,10-27-2018,BLM Arizona, Smithsonian,NA,Perin McNelis,In Field
NA,W6,NA,W6,NA,NA,SD,Machaeranthera gracilis,NA,NA,Wild material,NA,Yellow flowers  leaves toothed but not deeply toothed lobed ,10-30-2018,"United States, Arizona , Santa Cruz","United States, Idaho",120,Wild Habitat,Grazed:Flooded,Sporobolus wrightii:Chrysothamnus nauseosus:Muhlenbergia sinuosa:Bouteloua curtipendula:Prosopis velutina:Bouteloua repens:Aristida adscensionis,Sub Unit Description :Babocomari Ranch/ Geology Description : Vaughn Canyon/ Locality Description: Take main ranch road to Vaughn Canyon crossing. Population is growing in the canyon drainage.,1426.1592,31.62711,-110.5008,"NAD83",Lat/lon determined by GPS,"Allegra Mount, Aishah Lurry, Zach Farley, Andrew Botz","Bureau of Land Management, SOS project",NA,AZ930,NA,NA,2.5,0-5,Undefined,NA,Sandy clay loam,"Sand, Other : Loam",Madrean Archipelago,Madrean Archipelago (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AZ930-412,Collector identifier,NA,NA,Other or unclassified name,NA,NA,10-30-2018,BLM Arizona, Smithsonian,NA,Allegra Mount,In Field
NA,W6,NA,W6,NA,NA,SD,Bouteloua curtipendula,NA,NA,Wild material,NA,NA,10-30-2018,"United States, Arizona , Santa Cruz","United States, Idaho",85,Wild Habitat,Grazed,Chrysothamnus nauseosus:Bouteloua curtipendula:Muhlenbergia sinuosa:Prosopis velutina:Machaeranthera canescens:Bouteloua repens:Prosopis velutina:Aristida adscensionis:Sporobolus wrightii,Sub Unit Description :Babocomari Ranch/ Geology Description : Vaughn Canyon/ Locality Description: Take main ranch road to Vaughn Canyon crossing. Population is growing in the canyon drainage.,1426.1592,31.62711,-110.5008,"NAD83",Lat/lon determined by GPS,"Allegra Mount, Aishah Lurry, Zach Farley, Andrew Botz","Bureau of Land Management, SOS project",NA,AZ930,NA,NA,2.5,0-5,Undefined,NA,Sandy clay loam,Sand : Loam,Madrean Archipelago,Madrean Archipelago (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AZ930-413,Collector identifier,NA,NA,Other or unclassified name,NA,NA,10-30-2018,BLM Arizona, Smithsonian,NA,Allegra Mount,In Field
NA,W6,NA,W6,NA,NA,SD,Ericameria nauseosa,NA,NA,Wild material,NA,Flowers yellow,10-30-2018,"United States, Arizona , Santa Cruz","United States, Idaho",110,Wild Habitat,Grazed:Flooded,Sporobolus wrightii:Ericameria nauseosa:Muhlenbergia sinuosa:Bouteloua curtipendula:Machaeranthera canescens:Prosopis velutina:Aristida adscensionis:Bouteloua repens,Sub Unit Description :Babocomari Ranch/ Geology Description : Vaughn Canyon/ Locality Description: Take main ranch road to Vaughn Canyon crossing. Population is growing in the canyon drainage.,1426.1592,31.62711,-110.5008,"NAD83",Lat/lon determined by GPS,"Allegra Mount, Aishah Lurry, Zach Farley, Andrew Botz","Bureau of Land Management, SOS project",NA,AZ930,NA,NA,2.5,0-5,Undefined,NA,Sandy clay loam,Sand,Madrean Archipelago,Madrean Archipelago (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AZ930-414,Collector identifier,NA,NA,Other or unclassified name,NA,NA,10-30-2018,BLM Arizona, Smithsonian,NA,Allegra Mount,In Field
