Curator Unique Number,Accession Prefix (NPGS),Accession Number -Assigned,Inventory Prefix,Inventory Number,Inventory Suffix,Inventory Type - Lookup Picker,Taxon -Lookup Picker in GRIN,Received Date -received by site,Life Form -Lookup Picker,Level of Improvement -Lookup Picker,Reproductive Uniformity -Lookup Picker,Note (Accession Narrative),Date Collected or Developed,Geography (Collection) -Lookup Picker in GRIN,Geography (Donor)  -Lookup Picker in GRIN,Number Plants Sampled,Collecting or Acquisition Source - List,Environment Description,Associated Species,Collector Verbatim Locality,Elevation (meters),Latitude -decimal degrees,Longitude -decimal degrees,Georeference Datum,Georeference Protocol - Lookup Picker,Note (Accession Source - Collector),Cooperator (Donor) 1 -full record,Cooperator (Donor) 2 -full record,Cooperator (Collector) 1 -full record,Cooperator (Collector) 2 -full record,Cooperator (Collector) 3 -full record,Land Owner,Land Owner Original Value,Land Owner Evaluation Required,SLOPE,SLOPE Original Value,ASPECT -lookup picker,ASPECT Original Value,SOIL TEXTURE - lookup picker,Soil TEXTURE Original Value,ECOREGION - Lookup picker,Ecoregion Original Value,Inventory Maintenance Policy,Inventory Maintenance Site -W6,Quantity On Hand,Quantity On Hand Units -'count' or 'packet',"Total Weight -gram (if unknown, leave blank)",Hundred Seed Weight -gram,Seed Count Verification (VALUE CLOSE TO ZERO) -Calcuated column,Parent Inventory,GERMS from DONOR (viability),GERMS from DONOR (test date),Note (Inventory),Accession Name (Identifier 1),Accession Name Category (Identifier 1) -Lookup Picker,"Accession Name Cooperator (Identifier 1) -name, organization",Accession Name (Identifier 2),Accession Name Category (Identifier 2) -Lookup Picker,"Accession Name Cooperator (Identifier 2) -name, organization",Accession Name (Identifier 3),Accession Name Category (Identifier 3) -Lookup Picker,"Accession Name Cooperator (Identifier 3) -name, organization",Collector Voucher Number,Voucher Date,Voucher Location (1),Voucher Location (2),Voucher Location (3),"Voucher Collector -name, organization",Note (Voucher)
NA,W6,NA,W6,NA,NA,SD,Encelia virginensis,NA,NA,Wild material,NA,NA,04-06-2020,"United States, Nevada, Clark","United States, Idaho, Ada",375,Wild Habitat,NA,Bebbia juncea:Hymenoclea salsola:Larrea tridentata:Baileya multiradiata:Yucca brevifolia:Eriogonum fasciculatum:Ephedra nevadensis:Cylindropuntia acanthocarpa:Sphaeralcea ambigua:Krameria erecta,Sub Unit Description  Gold Butte National Monument  Geology Description   Whitney Pockets  Locality Description  From W  Mesquite Blvd  and Riverside Rd  intersection in Mesquite  NV head S on Riverside Rd  for 9 05 miles  Then turn SW onto New Gold Butte Rd  Continue on New Gold Butte Rd  for 20 miles  Then turn S onto unmarked dirt road and continue for  18 miles until center of population ,838.8096,36.52692,-114.16071,WGS84,Lat/lon determined by GPS,"Calvillo, S., Champiny, R., Duval, A.","Bureau of Land Management, SOS project",NA,NV052,NA,NA,Public,BLM,NA,2,2,Southwest,SW,Loam,Other : Loam,Mojave Basin and Range,Mojave Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,"140L0619F0318-14,15",Collector identifier,NA,"140L0619F0318-14,15",Other or unclassified name,NA,NA,06-04-2020,Smithsonian,Utah Valley University,NA,,
NA,W6,NA,W6,NA,NA,SD,Ambrosia dumosa,NA,NA,Wild material,NA,NA,12-05-2020,"United States, Nevada, Clark","United States, Idaho, Ada",300,Wild Habitat,NA,Larrea tridentata:Amsinckia tessellata:Eriogonum fasciculatum:Opuntia basilaris:Chaenactis stevioides:Rafinesquia neomexicana:Senegalia greggii:Yucca schidigera:Hymenoclea salsola:Senna armata,Sub Unit Description  Eldorado Mountains  Geology Description   N Eldorado Mountains  E of US Rte  95  Locality Description  From E  Cottonwood Cove Road and US Rte  95 intersection in Searchlight  NV head N on US Rte 95 for approximately 22 76 miles  Then turn east onto an unmarked dirt road  Continue on dirt road for 1 7 miles in a SE direction to arrive at the collection point ,772.9728,35.77251,-114.92244,WGS84,Lat/lon determined by GPS,"Calvillo, S., Champiny, R., Duval, A.","Bureau of Land Management, SOS project",NA,NV052,NA,NA,Public,BLM,NA,3,3,West,W,Loam,Other : Loam,Mojave Basin and Range,Mojave Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,140L0619F0318-16,Collector identifier,NA,140L0619F0318-16,Other or unclassified name,NA,NA,05-12-2020,Smithsonian,Utah Valley University,NA,,
NA,W6,NA,W6,NA,NA,SD,Amsinckia tessellata var. tessellata,NA,NA,Wild material,NA,NA,09-04-2020,"United States, Nevada, Clark","United States, Idaho, Ada",1000,Wild Habitat,NA,Larrea tridentata:Ambrosia dumosa:Malacothrix glabrata:Lupinus sparsiflorus:Eschscholzia minutiflora:Rafinesquia neomexicana:Brassica tournefortii:Eschscholzia glyptosperma,Sub Unit Description  Piute Eldorado Area of Critical Environmental Concern  Geology Description   S Piute Valley  S of NV 163  Locality Description  From E  Cottonwood Cove Rd  and US Rte  95 intersection in Searchlight  NV head S on US Rte  95 for approximately 19 18 miles  Then head E onto NV 163  Continue on NV 163 for 1 46 miles  Then turn S onto unmarked dirt road and continue for  21 miles until center of population ,828.7512,35.18458,-114.82846,WGS84,Lat/lon determined by GPS,"Calvillo, S., Champiny, R., Duval, A.","Bureau of Land Management, SOS project",NA,NV052,NA,NA,Public,BLM,NA,1,1,Northwest,NW,Loamy sand,Other : Loamy Sand,Mojave Basin and Range,Mojave Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,140L0619F0318-17,Collector identifier,NA,140L0619F0318-17,Other or unclassified name,NA,NA,03-25-2020,Smithsonian,Utah Valley University,NA,,
NA,W6,NA,W6,NA,NA,SD,Encelia virginensis,NA,NA,Wild material,NA,Stems hairy  young  and peeling  old   leaves hairy  entire  opposite and alternate  ray flowers yellow and disk flowers yellow to orange ,NA,"United States, Nevada, Clark","United States, Idaho, Ada",50,Wild Habitat,None,Ambrosia dumosa:Psilostrophe cooperi:Sphaeralcea ambigua:Larrea tridentata:Baileya multiradiata:Ambrosia eriocentra,Sub Unit Description  Gold Butte National Monument  Geology Description   Wecheck Basin Wash  Locality Description  From I 15 N  take exit 112 toward Bunkerville Riverside  Continue straight onto NV 170 N  Riverside Road for 3 miles  Turn W  right  onto Gold Butte Road  Continue on Gold Butte Road for 21 miles  Keep S  right  at the fork to stay on Gold Butte Road  Continue for 1 8 miles to parking pullout  Population is throughout the wash west of the road ,840.0288,36.502,-114.15274,"NAD83",Lat/lon determined by GPS,"Battista, C., Fitz, E., Ubalde, R.","Bureau of Land Management, SOS project",NA,NV052,NA,NA,Public,BLM,NA,1,1,South,S,Sandy loam,Other : Sandy loam,Mojave Basin and Range,Mojave Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,140L0619F0309-40,Collector identifier,NA,140L0619F0309-40,Other or unclassified name,NA,NA,04-16-2020,SmithsonianûUtah Valley University HerbariumûLas Vegas Bureau of Land Management Field Office,,NA,,
NA,W6,NA,W6,NA,NA,SD,Phacelia pulchella,NA,NA,Wild material,NA,Stems red  with short hairs  leaves ovate  teethed  corolla base yellow  calyx lobes five  pink purple ,NA,"United States, Nevada, Clark","United States, Idaho, Ada",50,Wild Habitat,None,Ambrosia eriocentra:Encelia virginensis:Stanleya pinnata var. pinnata:Gilia sp.:Eriogonum inflatum:Phacelia palmeri:Phacelia crenulata:Plantago ovata:Krameria sp.:Petalonyx nitidus,Sub Unit Description  Gold Butte National Monument  Geology Description   Mud Wash Road  Town Site   Locality Description  From I 15 N  take exit 112 toward Bunkerville  Riverside  Continue straight onto NV 170 N  Riverside Road for 3 miles  Turn right  west  onto Gold Butte Road  Continue on Gold Butte Road for 21 miles  Keep right  south  at the fork to stay on Gold Butte Road  Continue for 3 8 miles  then turn SW onto Mud Wash Road  Continue for 0 7 miles  Population is on gypsum hills S of road ,785.1648,36.46693,-114.17084,"NAD83",Lat/lon determined by GPS,"Battista, C., Fitz, E., Ubalde, R.","Bureau of Land Management, SOS project",NA,NV052,NA,NA,Public,BLM,NA,23,23,South,S,Loam,Other : Loam,Mojave Basin and Range,Mojave Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,140L0619F0309-41,Collector identifier,NA,140L0619F0309-41,Other or unclassified name,NA,NA,04-16-2020,SmithsonianûUtah Valley University HerbariumûLas Vegas Bureau of Land Management Field Office,,NA,,
NA,W6,NA,W6,NA,NA,SD,Ambrosia dumosa,NA,NA,Wild material,NA,NA,NA,"United States, Nevada, Clark","United States, Idaho, Ada",394,Wild Habitat,NA,Hymenoclea salsola:Atriplex hymenelytra:Larrea tridentata:Encelia farinosa:Chaenactis carphoclinia:Psorothamnus arborescens:Senegalia greggii,Sub Unit Description  Gale Hills  Geology Description   West End Wash  N of Lake Mead National Recreation Area  Locality Description  From the S Boulder Hwy and E Lake Mead Pkwy intersection in Henderson  NV head NE onto E Lake Mead Mead Pkwy for approximately 7 5 miles  Then turn N onto Northshore Rd  and continue for 13 miles  Then turn N onto an unmarked dirt road and continue for for 1 52 miles until center of population ,592.836,36.21312,-114.74051,WGS84,Lat/lon determined by GPS,"Calvillo, S., Champiny, R., Duval, A.","Bureau of Land Management, SOS project",NA,NV052,NA,NA,Public,BLM,NA,4,4,West,W,Loam,Other : Loam,Mojave Basin and Range,Mojave Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,140L0619F0318-18,Collector identifier,NA,140L0619F0318-18,Other or unclassified name,NA,NA,05-14-2020,Smithsonian,Utah Valley University,NA,,
NA,W6,NA,W6,NA,NA,SD,Encelia farinosa,NA,NA,Wild material,NA,Yellow flowers  heads in clusters  leaves a silver gray color,11-05-2020,"United States, Nevada, Clark","United States, Idaho, Ada",170,Wild Habitat,none,Larrea tridentata:Ambrosia dumosa:Malacothrix glabrata:Schismus sp.:Xylorhiza tortifolia:Cylindropuntia bigelovii:Euphorbia sp.:Opuntia basilaris:Sphaeralcea ambigua:Phacelia crenulata:Camissonia brevipes,Sub Unit Description  El Dorado Mtns by Nelson  NV  Geology Description   Nelson cutoff Rd  Eldorado wilderness Rd  Locality Description  From the Eldorado valley  follow HWY 165 past Nelson NV to the area where mine tours are  Follow Nelson cutoff Rd  N of road  till it intersects w  Eldorado wilderness Rd  Population is in the area surrounding an old storage container ,633.984,35.71802,-114.79055,"NAD83",Lat/lon determined by GPS,"Depies, M.","Bureau of Land Management, SOS project",NA,NV052,NA,NA,Public,BLM,NA,15,15,Uncertain,"NE, E",Loamy sand,Other : Loamy sand,Mojave Basin and Range,Mojave Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,Collector identifier,NA,,Other or unclassified name,NA,NA,03-09-2020,National Herbarium at the Smithsonian ûûRegional Herbarium,"ûUtah Valley University Herbariumû800 West University ParkwayûOrem, UT 84058ûûLocal herbarium",NA,Erin Riggs,From pressed specimen on another date
NA,W6,NA,W6,NA,NA,SD,Encelia farinosa,NA,NA,Wild material,NA,Yellow flowers  ray and disc  heads in clusters  leaves a silver gray color,11-05-2020,"United States, Nevada, Clark","United States, Idaho, Ada",209,Wild Habitat,none,Larrea tridentata:Cylindropuntia bigelovii:Psorothamnus arborescens:Bebbia juncea:Sphaeralcea ambigua:Eriogonum fasciculatum:Schismus sp.:Krameria sp.,Sub Unit Description  El Dorado Mountains by Nelson  NV  Geology Description   Aztec Wash Rd  Locality Description  From El Dorado Valley  follow HWY 165 E past Nelson  NV  Take Aztec Wash RD south past copper canyon  and follow to GPS point  Population follows the Eastern rockey slopes adjacent to wash  Rd  GPS pt  is at Eastern most point of collection ,728.286072,35.68105,-114.79472,"NAD83",Lat/lon determined by GPS,"Depies, M.","Bureau of Land Management, SOS project",NA,NV052,NA,NA,Public,BLM,NA,8,8,East,E,Sand,Sand,Mojave Basin and Range,Mojave Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,Collector identifier,NA,,Other or unclassified name,NA,NA,03-09-2020,National Herbarium at the Smithsonian ûûRegional Herbarium,"ûUtah Valley University Herbariumû800 West University ParkwayûOrem, UT 84058ûûLocal herbarium",NA,Erin Riggs,From pressed specimen on another date
NA,W6,NA,W6,NA,NA,SD,Ambrosia dumosa,NA,NA,Wild material,NA,Yellow  aster flowers  spiky fruit,NA,"United States, Nevada, Clark","United States, Idaho, Ada",335,Wild Habitat,none,Amelanchier sanguinea:Larrea tridentata:Senegalia greggii:Sphaeralcea ambigua:Xylorhiza tortifolia:Encelia farinosa:Malacothrix glabrata:Phacelia distans:Eriogonum fasciculatum:Bromus rubens:Lepidium fremontii:Asclepias subulata:Ambrosia salsola,Sub Unit Description  El Dorado Mountains  Geology Description   NA  Locality Description  From Searchlight  NV  head E on Cottonwood Cove Rd  Just past fee station  head N on a powerline Rd and continue an established Rd  turns E on a wash Rd toward lake Mojave  Population continues down this Rd  along wash margins and rockey slopes N and S of Rd ,901.88796,35.53191,-114.83547,"NAD83",Lat/lon determined by GPS,"Depies, M.","Bureau of Land Management, SOS project",NA,NV052,NA,NA,Public,BLM,NA,4,4,Uncertain,"E, SE",Sandy loam,Other : sandy loam,Mojave Basin and Range,Mojave Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,Collector identifier,NA,,Other or unclassified name,NA,NA,05-14-2020,National Herbarium at the Smithsonian ûûRegional Herbarium,"ûUtah Valley University Herbariumû800 West University ParkwayûOrem, UT 84058ûûLocal herbarium",NA,Erin Riggs,From pressed specimen on another date
NA,W6,NA,W6,NA,NA,SD,Astragalus lentiginosus var. variabilis,NA,NA,Wild material,NA,Pink  purple  or blue pea like flowers  Flowers grow in short clusters at the end of short  thick stalks  Stems red in color  Leaves ovate to obovate and silvery green in color  Hairs sparse and appressed ,NA,"United States, Nevada, Nye","United States, Idaho, Ada",300,Wild Habitat,Grazed,Larrea tridentata:Petalonyx thurberi:Argemone corymbosa:Tiquilia plicata:Tiquilia nuttallii:Achnatherum hymenoides:Nama,Sub Unit Description  Amargosa Desert  Geology Description   Lava Dune  Locality Description  From Amargosa Valley  head NW on I 95 for 6 1 miles  Turn N onto a powerline road and continue for 1 4 miles  Park at the base of the dunes and hike W to the top  Population is found throughout the sandy volcanic rock covered area ,825.0936,36.68769,-116.49653,"NAD83",Lat/lon determined by GPS,"Battista, C., Fitz, E., Ubalde, R.","Bureau of Land Management, SOS project",NA,NV052,NA,NA,Public,BLM,NA,6,6,East,E,Sand,Sand,Mojave Basin and Range,Mojave Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,140L0619F0309-42,Collector identifier,NA,140L0619F0309-42,Other or unclassified name,NA,NA,04-09-2020,SmithsonianûUtah Valley University HerbariumûLas Vegas Bureau of Land Management Field Office,,NA,,
NA,W6,NA,W6,NA,NA,SD,Amsinckia tessellata,NA,NA,Wild material,NA,NA,NA,"United States, Nevada, Clark","United States, Idaho, Ada",2000,Wild Habitat,NA,Hymenoclea salsola:Eriogonum fasciculatum:Larrea tridentata:Malacothrix glabrata:Rafinesquia neomexicana:Senegalia greggii:Yucca schidigera:Sphaeralcea ambigua,Sub Unit Description  Eldorado Mountains  Geology Description   East of US Rte  95  SW Eldorado Mountains  Locality Description  From E  Cottonwood Cove Rd  and US Rte  95 intersection in Searchlight  NV head N on US Rte 95  Continue for approximately 15 miles  Then turn E onto unmarked dirt road and continue for 2 03 miles  Then turn NE onto unmarked dirt road and continue for  76 miles until the center of the population ,1054.9128,35.66932,-114.91064,WGS84,Lat/lon determined by GPS,"Calvillo, S., Champiny, R., Duval, A.","Bureau of Land Management, SOS project",NA,NV052,NA,NA,Public,BLM,NA,4,4,Southwest,SW,Loamy sand,Other : Loamy Sand,Mojave Basin and Range,Mojave Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,140L0619F0318-19,Collector identifier,NA,140L0619F0318-19,Other or unclassified name,NA,NA,03-05-2020,Smithsonian,Utah Valley University,NA,,
NA,W6,NA,W6,NA,NA,SD,Lepidium fremontii,NA,NA,Wild material,NA,White flowers  4 petals  found in gravelly disturbed areas,NA,"United States, Nevada, Clark","United States, Idaho, Ada",183,Wild Habitat,"off roading/ dump pit, highly disturbed area",Hymenoclea salsola:Stephanomeria pauciflora:Ambrosia dumosa:Encelia sp.:Eriogonum inflatum:Sphaeralcea ambigua:Yucca brevifolia:Schismus sp.:Salvia columbariae:Scutellaria ovata ssp. mexicana:Xylorhiza tortifolia:Petalonyx nitidus:Yucca schidigera,Sub Unit Description  Lone Mountain community pit  Geology Description   NA  Locality Description  From the 215  follow Ann road West to N  Shaumber Rd  Head N on road for 0 3 mi  turning west on La Mancha Ave  Follow to old dump pit  Population follows disturbed area along the base of the mountain around dump pit  and by cactus garden ,923.5440000000001,36.26358,-115.34613,"NAD83",Lat/lon determined by GPS,"Depies, M., Carpenter, A.","Bureau of Land Management, SOS project",NA,NV052,NA,NA,Public,BLM,NA,3,3,North,N,Loam,Other : LOAM,Mojave Basin and Range,Mojave Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,Collector identifier,NA,,Other or unclassified name,NA,NA,05-18-2020,National Herbarium at the Smithsonian ûûRegional Herbarium,"ûUtah Valley University Herbariumû800 West University ParkwayûOrem, UT 84058ûûLocal herbarium",NA,Erin Riggs,From pressed specimen on another date
NA,W6,NA,W6,NA,NA,SD,Sphaeralcea ambigua,NA,NA,Wild material,NA,Orange flowers,NA,"United States, Nevada, Clark","United States, Idaho, Ada",390,Wild Habitat,none,Larrea tridentata:Ambrosia dumosa:Amelanchier sanguinea:Encelia sp.:Lepidium fremontii:Bebbia juncea:Stephanomeria pauciflora:Baileya multiradiata:Petalonyx nitidus:Ambrosia salsola:Yucca schidigera,Sub Unit Description  Lone Mountain Community Pit  Geology Description   NA  Locality Description  From intersection of Ann Rd   HWY 215  follow Ann West to N  Shaumber Rd  Follow for 0 3 miles North  and turn west onto La Mancha Ave  Follow paved road until it turns into gravel  Population is in disturbed area around old dump pit and powerline Rds ,896.7216000000001,36.26836,-115.34391,"NAD83",Lat/lon determined by GPS,"Depies, M., Carpenter, A.","Bureau of Land Management, SOS project",NA,NV052,NA,NA,NA,NA,NA,5,5,Uncertain,"NE, E",Loam,Other : loam,Mojave Basin and Range,Mojave Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,Collector identifier,NA,,Other or unclassified name,NA,NA,05-18-2020,National Herbarium at the Smithsonian ûûRegional Herbarium,"ûUtah Valley University Herbariumû800 West University ParkwayûOrem, UT 84058ûûLocal herbarium",NA,Erin Riggs,From pressed specimen on another date
NA,W6,NA,W6,NA,NA,SD,Krascheninnikovia lanata,NA,NA,Wild material,NA,Low spreading shrub with gray brown bark  Gray to pale blue foliage and bark is covered in woolly white hair  Lance shaped leaves  Flowers are silver to white and occur in dense  axillary spikes ,NA,"United States, Nevada, Clark","United States, Idaho, Ada",100,Wild Habitat,None,Atriplex confertifolia:Sphaeralcea ambigua:Castilleja sp.:Mirabilis laevis:Xylorhiza tortifolia:Ambrosia dumosa:Eriogonum inflatum:Stephanomeria pauciflora,Sub Unit Description  Bird Springs Range  Geology Description   S Rainbow Blvd  Locality Description  From I 15  turn W onto Hwy 160  Blue Diamond Road  and continue for 3 9 miles  Turn S  left  onto S Rainbow Blvd and continue for 2 5 miles  Turn SE  left  into a dirt parking lot and continue on S Rainbow Blvd  will be a gravel road  for 3 5 miles  Turn E  left  in towards a canyon and drive for 0 1 miles  Population is on N facing mountain shoulder and steppes ,932.0784000000001,35.94516,-115.27054,"NAD83",Lat/lon determined by GPS,"Battista, C., Fitz, E., Ubalde, R.","Bureau of Land Management, SOS project",NA,NV052,NA,NA,Public,BLM,NA,22,22,North,N,Loam,Other : Loam,Mojave Basin and Range,Mojave Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,R-140L0619F0309-4,Collector identifier,NA,R-140L0619F0309-4,Other or unclassified name,NA,NA,04-13-2020,Smithsonian,Utah Valley University Herbarium,NA,,
NA,W6,NA,W6,NA,NA,SD,Xylorhiza tortifolia,NA,NA,Wild material,NA,Stems branching at base  leaves are linear or lanceolate with pointed tips and spiny edges ûLeaf surfaces are hairy and glandular  Ray flowers purple to white  disk flowers yellow ,NA,"United States, Nevada, Clark","United States, Idaho, Ada",100,Wild Habitat,None,Sphaeralcea ambigua:Castilleja sp.:Atriplex confertifolia:Mirabilis laevis:Krascheninnikovia lanata:Stephanomeria pauciflora,Sub Unit Description  Bird Springs Range  Geology Description   S Rainbow Blvd  Locality Description  From I 15  turn W onto Hwy 160  Blue Diamond Road  and continue for 3 9 miles  Turn S  left  onto S Rainbow Blvd and continue for 2 5 miles  Turn SE  left  into a dirt parking lot and continue on S Rainbow Blvd  will be a gravel road  for 3 5 miles  Turn E  left  in towards a canyon and drive for 0 1 miles  Population is on N facing mountain shoulder and steppes ,932.0784000000001,35.94516,-115.27054,"NAD83",Lat/lon determined by GPS,"Battista, C., Fitz, E., Ubalde, R.","Bureau of Land Management, SOS project",NA,NV052,NA,NA,Public,BLM,NA,22,22,North,N,Loam,Other : Loam,Mojave Basin and Range,Mojave Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,140L0619F0309-43,Collector identifier,NA,140L0619F0309-43,Other or unclassified name,NA,NA,04-13-2020,Smithsonian,Utah Valley University Herbarium,NA,,
NA,W6,NA,W6,NA,NA,SD,Adenophyllum cooperi,NA,NA,Wild material,NA,Plant aromatic  stems grey green  with hairs  leaves grey green  toothed  scent glands on bracts and phyllaries  ray flowers yellow  disc flowers red to orange ,NA,"United States, Nevada, Clark","United States, Idaho, Ada",250,Wild Habitat,None,Antheropeas wallacei:Hymenoclea salsola:Baileya multiradiata:Sphaeralcea ambigua:Yucca sp.:Stephanomeria pauciflora:Larrea tridentata:Leptosiphon aureus:Eriogonum sp.,Sub Unit Description  Ivanpah Valley  Geology Description   Jean  Locality Description  From I 15 S  turn SE onto NV 161 and continue for 1 mile  Turn S onto S Las Vegas Blvd and continue for 0 5 miles  then turn E onto Prison Rd  Continue for 1 mile  then turn S onto unnamed paved road towards Sierra Ready Mix Quarry  continuing for 4 9 miles past the quarry and onto the dirt road  Continue for another 0 5 miles  then turn N at the first intersection and continue up the road for 4 4 miles  At this intersection  turn W and continue for 0 5 miles and turn N onto the powerline road  Continue for 3 miles  then the population is on the N side of the road ,973.2264,35.75865,-115.18603,"NAD83",Lat/lon determined by GPS,"Battista, C., Fitz, E., Ubalde, R.","Bureau of Land Management, SOS project",NA,NV052,NA,NA,Public,BLM,NA,4,4,Southwest,SW,Sand,Sand,Mojave Basin and Range,Mojave Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,R-140L0619F0309-6,Collector identifier,NA,R-140L0619F0309-6,Other or unclassified name,NA,NA,05-20-2020,SmithsonianûUtah Valley University HerbariumûLas Vegas Bureau of Land Management Field Office,,NA,,
